fold,rank,training_index,size_ratio,captured_energy,projection_error,surrogate_error,excess_error
1,10,86,1.868687,0.9995068778608173,0.003533994282408703,0.005940556856212474,0.0024065625738037707
1,10,91,1.919192,0.9995068778608173,0.0031675465724245594,0.006602220964433307,0.003434674392008748
1,10,96,1.969697,0.9995068778608173,0.0028074954985862427,0.007301641736822949,0.0044941462382367065
1,15,1,1.010101,0.9996720779832149,0.006372681065654391,0.01757081729836767,0.01119813623271328
1,15,6,1.060606,0.9996720779832149,0.0049727680056528105,0.01753422946511619,0.01256146145946338
1,15,11,1.111111,0.9996720779832149,0.0046346235905776936,0.011340840852603278,0.006706217262025584
1,15,16,1.161616,0.9996720779832149,0.004105952188166185,0.01296193664854362,0.008855984460377435
1,15,21,1.212121,0.9996720779832149,0.004348786437745473,0.019758424652755735,0.015409638215010263
1,15,26,1.262626,0.9996720779832149,0.0037286617436247593,0.018034114160091954,0.014305452416467194
1,15,31,1.313131,0.9996720779832149,0.004615594232927859,0.011669138023773638,0.007053543790845779
1,15,36,1.363636,0.9996720779832149,0.0032469490449028265,0.008479620540525876,0.005232671495623049
1,15,41,1.414141,0.9996720779832149,0.0037684676341364393,0.008290252346327158,0.004521784712190719
1,15,46,1.464646,0.9996720779832149,0.0037837981120713493,0.012668549701235562,0.008884751589164214
1,15,51,1.515152,0.9996720779832149,0.002731478905452568,0.008660054853570383,0.005928575948117815
1,15,56,1.565657,0.9996720779832149,0.003691920731866752,0.015999428440441076,0.012307507708574323
1,15,61,1.616162,0.9996720779832149,0.0031340035772627005,0.010865633623019875,0.007731630045757174
1,15,66,1.666667,0.9996720779832149,0.0031882702007982803,0.011042687659492836,0.007854417458694555
1,15,71,1.717172,0.9996720779832149,0.0028815206257193997,0.007191914947059152,0.004310394321339752
1,15,76,1.767677,0.9996720779832149,0.0028505177683236893,0.010941238330914684,0.008090720562590994
1,15,81,1.818182,0.9996720779832149,0.0028123055239248637,0.004978294378772304,0.00216598885484744
1,15,86,1.868687,0.9996720779832149,0.003038735628728255,0.006124350192722325,0.0030856145639940697
1,15,91,1.919192,0.9996720779832149,0.003114476831890961,0.006721247638537286,0.003606770806646325
1,15,96,1.969697,0.9996720779832149,0.002535195113427806,0.0074602641011509985,0.004925068987723193
1,20,1,1.010101,0.999766685996463,0.005811043292492395,0.017622677414206155,0.01181163412171376
1,20,6,1.060606,0.999766685996463,0.004842665071375402,0.017610720036450655,0.012768054965075253
1,20,11,1.111111,0.999766685996463,0.0041966549870344335,0.011379879665603318,0.0071832246785688844
1,20,16,1.161616,0.999766685996463,0.004021612007537826,0.013133645865164955,0.009112033857627128
1,20,21,1.212121,0.999766685996463,0.004200100195993893,0.019796628940462854,0.01559652874446896
1,20,26,1.262626,0.999766685996463,0.0035886052715599632,0.01806680037886787,0.014478195107307905
1,20,31,1.313131,0.999766685996463,0.00377819587585511,0.011448167695558903,0.007669971819703792
1,20,36,1.363636,0.999766685996463,0.0028068243918785863,0.008581551476073522,0.005774727084194936
1,20,41,1.414141,0.999766685996463,0.0032536180726116465,0.008488303687618527,0.005234685615006881
1,20,46,1.464646,0.999766685996463,0.0036375719324506033,0.012663964934180195,0.009026393001729591
1,20,51,1.515152,0.999766685996463,0.002629002397761972,0.008714389325571168,0.006085386927809197
