field,fold,rank,original_index,size_ratio,captured_energy,projection_error,surrogate_error,excess_error
large,2,6,52,1.525253,0.9987818969424695,0.0075295797985379335,0.009934243457324554,0.0024046636587866203
large,2,6,58,1.585859,0.9987818969424695,0.005558867161400233,0.008205530280441511,0.002646663119041278
large,2,6,63,1.636364,0.9987818969424695,0.005864300873975241,0.007855055419846171,0.00199075454587093
large,2,6,69,1.69697,0.9987818969424695,0.0048402326920418326,0.008646835161216697,0.003806602469174864
large,2,6,74,1.747475,0.9987818969424695,0.00463685376132815,0.006674930068569627,0.0020380763072414777
large,2,6,80,1.808081,0.9987818969424695,0.006501095507136117,0.010566744153182263,0.004065648646046146
large,2,6,86,1.868687,0.9987818969424695,0.004966642515108491,0.006351321437207623,0.0013846789220991317
large,2,6,91,1.919192,0.9987818969424695,0.004770999674217138,0.009588815539477847,0.004817815865260709
large,2,6,97,1.979798,0.9987818969424695,0.004747408056461505,0.006417878939604465,0.00167047088314296
large,2,8,2,1.020202,0.9991107709172944,0.007436097238566163,0.01795666948969352,0.010520572251127357
large,2,8,8,1.080808,0.9991107709172944,0.005420982951050075,0.010214787591193009,0.004793804640142934
large,2,8,13,1.131313,0.9991107709172944,0.0060084195386641516,0.01014366209202583,0.004135242553361678
large,2,8,19,1.191919,0.9991107709172944,0.007606532331296653,0.016832377847542785,0.009225845516246133
large,2,8,24,1.242424,0.9991107709172944,0.005135072805733932,0.013842535554904497,0.008707462749170565
large,2,8,30,1.30303,0.9991107709172944,0.005961902086716612,0.012237557773649082,0.00627565568693247
large,2,8,36,1.363636,0.9991107709172944,0.0043926833440815685,0.007809817849581674,0.003417134505500106
large,2,8,41,1.414141,0.9991107709172944,0.005746579964840097,0.008994870395392976,0.003248290430552879
large,2,8,47,1.474747,0.9991107709172944,0.004926594813813674,0.011796466078977682,0.006869871265164008
large,2,8,52,1.525253,0.9991107709172944,0.006531377934876516,0.009326491920362898,0.002795113985486382
large,2,8,58,1.585859,0.9991107709172944,0.004804646096084515,0.008159741125367968,0.003355095029283453
large,2,8,63,1.636364,0.9991107709172944,0.0053607403543282275,0.008319752313124268,0.00295901195879604
large,2,8,69,1.69697,0.9991107709172944,0.004627240442852766,0.008554201341490188,0.003926960898637422
large,2,8,74,1.747475,0.9991107709172944,0.004397550702553968,0.006696291076996674,0.0022987403744427056
large,2,8,80,1.808081,0.9991107709172944,0.004469730669208479,0.01016985573487098,0.005700125065662501
large,2,8,86,1.868687,0.9991107709172944,0.004588166306731318,0.006554157788767004,0.001965991482035686
large,2,8,91,1.919192,0.9991107709172944,0.004701523779095018,0.009572049148588278,0.00487052536949326
large,2,8,97,1.979798,0.9991107709172944,0.004618580942699319,0.006803971381546125,0.002185390438846806
large,2,10,2,1.020202,0.9993047833858854,0.0069457189806879024,0.018274578444651718,0.011328859463963815
large,2,10,8,1.080808,0.9993047833858854,0.005324831952984711,0.01029160051542033,0.004966768562435619
large,2,10,13,1.131313,0.9993047833858854,0.004991054684507831,0.010150714460569487,0.005159659776061656
large,2,10,19,1.191919,0.9993047833858854,0.006060719932764232,0.01680325753134859,0.010742537598584356
large,2,10,24,1.242424,0.9993047833858854,0.0051081817436846085,0.013963861400424259,0.00885567965673965
large,2,10,30,1.30303,0.9993047833858854,0.0053552319693696325,0.012089710455378473,0.00673447848600884
large,2,10,36,1.363636,0.9993047833858854,0.004298040207666703,0.00777880530323189,0.003480765095565187
large,2,10,41,1.414141,0.9993047833858854,0.005082920665089213,0.008984349291778524,0.003901428626689311
large,2,10,47,1.474747,0.9993047833858854,0.004323472652448625,0.011654846125795182,0.007331373473346557
large,2,10,52,1.525253,0.9993047833858854,0.005100993687857252,0.009421992808995224,0.004320999121137972
large,2,10,58,1.585859,0.9993047833858854,0.004795953529946629,0.008232659267356281,0.0034367057374096524
large,2,10,63,1.636364,0.9993047833858854,0.004768866140714587,0.008450304533491524,0.0036814383927769373
large,2,10,69,1.69697,0.9993047833858854,0.004533456627674171,0.00853086395640884,0.003997407328734669
large,2,10,74,1.747475,0.9993047833858854,0.0042884808102151145,0.006766029413398879,0.0024775486031837646
large,2,10,80,1.808081,0.9993047833858854,0.0041078223213723815,0.010151999151373235,0.006044176830000854
large,2,10,86,1.868687,0.9993047833858854,0.004381163461029127,0.006585260752480902,0.0022040972914517754
large,2,10,91,1.919192,0.9993047833858854,0.004534547159539744,0.009683587786311483,0.005149040626771739
large,2,10,97,1.979798,0.9993047833858854,0.004409021205133013,0.006697007122419507,0.0022879859172864944
large,2,15,2,1.020202,0.9995593649520887,0.0062114396396609,0.01821029239035986,0.011998852750698959
large,2,15,8,1.080808,0.9995593649520887,0.004950559191143873,0.010196759790509945,0.005246200599366073
large,2,15,13,1.131313,0.9995593649520887,0.004439048179519277,0.01033737418220159,0.005898326002682313
large,2,15,19,1.191919,0.9995593649520887,0.005297728893674682,0.016896680004701934,0.011598951111027253
large,2,15,24,1.242424,0.9995593649520887,0.004829250335235815,0.01404805470233864,0.009218804367102824
large,2,15,30,1.30303,0.9995593649520887,0.004176352555768018,0.012173922450193005,0.007997569894424987
large,2,15,36,1.363636,0.9995593649520887,0.0035571278200156927,0.007806444192094505,0.004249316372078813
large,2,15,41,1.414141,0.9995593649520887,0.004523436151668753,0.009457081086211521,0.004933644934542769
large,2,15,47,1.474747,0.9995593649520887,0.00398620466734473,0.011800929847642293,0.007814725180297563
large,2,15,52,1.525253,0.9995593649520887,0.004512074035709496,0.009574146249103955,0.005062072213394459
large,2,15,58,1.585859,0.9995593649520887,0.004210650384930681,0.008409151737787562,0.004198501352856881
large,2,15,63,1.636364,0.9995593649520887,0.004594138666702285,0.008719864807272344,0.004125726140570059
large,2,15,69,1.69697,0.9995593649520887,0.00440070090390244,0.008797209031643004,0.004396508127740564
large,2,15,74,1.747475,0.9995593649520887,0.0039768160369352285,0.006984512600769668,0.00300769656383444
large,2,15,80,1.808081,0.9995593649520887,0.0038203583291835062,0.010191070709673879,0.0063707123804903724
large,2,15,86,1.868687,0.9995593649520887,0.003860906024006317,0.006819332409757256,0.002958426385750939
large,2,15,91,1.919192,0.9995593649520887,0.004078126739665237,0.009624085617722516,0.00554595887805728
large,2,15,97,1.979798,0.9995593649520887,0.004189633515873823,0.007057972248963762,0.0028683387330899392
large,2,20,2,1.020202,0.9996825372360161,0.006091073974961109,0.01827103632730559,0.01217996235234448
large,2,20,8,1.080808,0.9996825372360161,0.004553804657854231,0.010186268092705095,0.005632463434850864
large,2,20,13,1.131313,0.9996825372360161,0.0043408298963178715,0.010424115030912916,0.006083285134595044
large,2,20,19,1.191919,0.9996825372360161,0.00475499627599421,0.01683580622800517,0.012080809952010958
large,2,20,24,1.242424,0.9996825372360161,0.004711496100719019,0.014014309320186706,0.009302813219467687
large,2,20,30,1.30303,0.9996825372360161,0.003869409562551169,0.012278125677107576,0.008408716114556406
large,2,20,36,1.363636,0.9996825372360161,0.00341408981848522,0.007886025453367562,0.004471935634882342
large,2,20,41,1.414141,0.9996825372360161,0.004224275023716084,0.009529059762294354,0.00530478473857827
large,2,20,47,1.474747,0.9996825372360161,0.003915143394863687,0.012021912953374693,0.008106769558511005
large,2,20,52,1.525253,0.9996825372360161,0.004194658381449978,0.009664758576761037,0.005470100195311059
large,2,20,58,1.585859,0.9996825372360161,0.003707631832355844,0.008549460556281167,0.004841828723925324
large,2,20,63,1.636364,0.9996825372360161,0.004437811485778471,0.008911727594633025,0.0044739161088545535
large,2,20,69,1.69697,0.9996825372360161,0.0038353812287865528,0.008983768218271411,0.005148386989484858
large,2,20,74,1.747475,0.9996825372360161,0.003712730643367413,0.007197921972674118,0.0034851913293067046
large,2,20,80,1.808081,0.9996825372360161,0.0035431764449773964,0.01032410570083902,0.006780929255861624
large,2,20,86,1.868687,0.9996825372360161,0.0037325120384142435,0.006827447109769156,0.0030949350713549125
large,2,20,91,1.919192,0.9996825372360161,0.003804086272164554,0.009708177590986657,0.0059040913188221035
large,2,20,97,1.979798,0.9996825372360161,0.003862669896134118,0.006920028302691192,0.0030573584065570745
large,3,1,3,1.030303,0.9661631839377027,0.05385184975377026,0.05642983052549573,0.002577980771725469
large,3,1,9,1.090909,0.9661631839377027,0.01346858121318849,0.013472842034236607,4.260821048117369e-06
large,3,1,14,1.141414,0.9661631839377027,0.012007200537663845,0.012528210059289878,0.0005210095216260334
large,3,1,20,1.20202,0.9661631839377027,0.034587913057444505,0.034599927551406506,1.2014493962000938e-05
large,3,1,26,1.262626,0.9661631839377027,0.04252952951794799,0.04492584840076445,0.0023963188828164533
large,3,1,31,1.313131,0.9661631839377027,0.04465079030794584,0.0452473639606177,0.000596573652671864
large,3,1,37,1.373737,0.9661631839377027,0.032046072775875505,0.032446737658964865,0.00040066488308936055
large,3,1,42,1.424242,0.9661631839377027,0.03486139303635706,0.03760915258821895,0.002747759551861892
large,3,1,48,1.484848,0.9661631839377027,0.020017489628679476,0.020031437206124925,1.394757744544936e-05
large,3,1,53,1.535354,0.9661631839377027,0.017020116468088625,0.017204809126752294,0.00018469265866366893
large,3,1,59,1.59596,0.9661631839377027,0.012888193361074982,0.013025315520058058,0.00013712215898307664
large,3,1,64,1.646465,0.9661631839377027,0.010033991771712145,0.01013100747436394,9.701570265179503e-05
large,3,1,70,1.707071,0.9661631839377027,0.013238166340979523,0.013641845077881342,0.0004036787369018184
large,3,1,76,1.767677,0.9661631839377027,0.01652106059502234,0.017775188139081556,0.001254127544059215
large,3,1,81,1.818182,0.9661631839377027,0.021230467494083114,0.021483091897785488,0.0002526244037023735
large,3,1,87,1.878788,0.9661631839377027,0.030585614430821643,0.03136258657237526,0.0007769721415536203
large,3,1,92,1.929293,0.9661631839377027,0.030562552985361223,0.03088894750263232,0.00032639451727109817
large,3,1,98,1.989899,0.9661631839377027,0.0401264611417626,0.04035220341532113,0.000225742273558531
large,3,2,3,1.030303,0.9965036767749536,0.0068592533746526805,0.018254129022896654,0.011394875648243975
large,3,2,9,1.090909,0.9965036767749536,0.006887227844374256,0.010447140600979829,0.0035599127566055726
large,3,2,14,1.141414,0.9965036767749536,0.011084213887787043,0.011744575283640493,0.0006603613958534506
large,3,2,20,1.20202,0.9965036767749536,0.009609022338876476,0.01200996644159881,0.0024009441027223345
large,3,2,26,1.262626,0.9965036767749536,0.009590225098304586,0.01779107085274368,0.008200845754439095
large,3,2,31,1.313131,0.9965036767749536,0.012793856584062204,0.014979151651838074,0.0021852950677758703
large,3,2,37,1.373737,0.9965036767749536,0.006993043282570247,0.008920258912943985,0.001927215630373738
large,3,2,42,1.424242,0.9965036767749536,0.009464985772076736,0.01704515215506173,0.0075801663829849954
large,3,2,48,1.484848,0.9965036767749536,0.0103482191610093,0.011824066165963357,0.0014758470049540569
large,3,2,53,1.535354,0.9965036767749536,0.008634174397563978,0.009219596154598043,0.0005854217570340648
large,3,2,59,1.59596,0.9965036767749536,0.011829187411772104,0.012083479991896955,0.00025429258012485065
large,3,2,64,1.646465,0.9965036767749536,0.009066972551470405,0.009819543988675346,0.0007525714372049411
large,3,2,70,1.707071,0.9965036767749536,0.008614856345620928,0.009462466717654036,0.0008476103720331078
large,3,2,76,1.767677,0.9965036767749536,0.0070173832709183575,0.010085416507161672,0.0030680332362433144
large,3,2,81,1.818182,0.9965036767749536,0.006494043299322466,0.007294905935824144,0.000800862636501678
large,3,2,87,1.878788,0.9965036767749536,0.007235304983511324,0.010806100588504902,0.0035707956049935777
large,3,2,92,1.929293,0.9965036767749536,0.008998549978733082,0.010146521264446175,0.0011479712857130932
large,3,2,98,1.989899,0.9965036767749536,0.015893633329132087,0.01645556459939037,0.0005619312702582827
large,3,3,3,1.030303,0.9977770813959467,0.006472736113283665,0.01863408241396078,0.012161346300677113
large,3,3,9,1.090909,0.9977770813959467,0.005092280858530009,0.010392548545694522,0.005300267687164514
large,3,3,14,1.141414,0.9977770813959467,0.010674458187781873,0.011748867848235488,0.0010744096604536155
large,3,3,20,1.20202,0.9977770813959467,0.008209835426292228,0.011746048042743287,0.003536212616451059
large,3,3,26,1.262626,0.9977770813959467,0.008238698053999263,0.017233669852595182,0.00899497179859592
large,3,3,31,1.313131,0.9977770813959467,0.012667369357163845,0.014927929433290577,0.0022605600761267317
large,3,3,37,1.373737,0.9977770813959467,0.006834157121985354,0.009776176827915099,0.002942019705929745
large,3,3,42,1.424242,0.9977770813959467,0.009110706818759784,0.01730351581416399,0.008192808995404208
large,3,3,48,1.484848,0.9977770813959467,0.007419502189316269,0.009479756108749791,0.002060253919433522
large,3,3,53,1.535354,0.9977770813959467,0.006207875404780736,0.007287198189774238,0.0010793227849935022
large,3,3,59,1.59596,0.9977770813959467,0.010148417852267996,0.010444816637909918,0.00029639878564192285
large,3,3,64,1.646465,0.9977770813959467,0.008793429457161274,0.009949168816625801,0.001155739359464527
large,3,3,70,1.707071,0.9977770813959467,0.00794553289697511,0.008872926286092783,0.0009273933891176724
large,3,3,76,1.767677,0.9977770813959467,0.006899197340480192,0.010034372591529029,0.0031351752510488367
large,3,3,81,1.818182,0.9977770813959467,0.00644798887746047,0.00736205862270161,0.0009140697452411405
large,3,3,87,1.878788,0.9977770813959467,0.00536755070120104,0.009675089957809555,0.004307539256608515
large,3,3,92,1.929293,0.9977770813959467,0.005746133323537156,0.00751246271574218,0.0017663293922050242
large,3,3,98,1.989899,0.9977770813959467,0.012070808385169555,0.012807170860537904,0.0007363624753683497
large,3,4,3,1.030303,0.9982224189471707,0.006431698020561652,0.019183301143677774,0.012751603123116122
large,3,4,9,1.090909,0.9982224189471707,0.005090001382251225,0.011112907622037385,0.00602290623978616
large,3,4,14,1.141414,0.9982224189471707,0.008041331356690492,0.010800561374872428,0.0027592300181819365
large,3,4,20,1.20202,0.9982224189471707,0.008202478398207522,0.01202501409436672,0.003822535696159198
large,3,4,26,1.262626,0.9982224189471707,0.005866064771611879,0.017489785040118812,0.011623720268506933
large,3,4,31,1.313131,0.9982224189471707,0.00861976331609454,0.01372433924274878,0.0051045759266542395
large,3,4,37,1.373737,0.9982224189471707,0.006128169700642949,0.009741735183113063,0.0036135654824701133
large,3,4,42,1.424242,0.9982224189471707,0.008057575802554262,0.01678165218392645,0.00872407638137219
large,3,4,48,1.484848,0.9982224189471707,0.007047344314022451,0.009429198270135462,0.0023818539561130114
large,3,4,53,1.535354,0.9982224189471707,0.00590376921624953,0.008584734119429959,0.002680964903180429
large,3,4,59,1.59596,0.9982224189471707,0.00949943962211863,0.010516278597545059,0.0010168389754264297
large,3,4,64,1.646465,0.9982224189471707,0.008624516508293305,0.010144825187813244,0.0015203086795199383
large,3,4,70,1.707071,0.9982224189471707,0.007895511665252215,0.008922486930914462,0.0010269752656622468
large,3,4,76,1.767677,0.9982224189471707,0.0068192466682270424,0.010077552801499905,0.0032583061332728622
large,3,4,81,1.818182,0.9982224189471707,0.0061322350181825195,0.0071002536860571,0.0009680186678745805
large,3,4,87,1.878788,0.9982224189471707,0.005138087907322968,0.009687184247270256,0.004549096339947288
large,3,4,92,1.929293,0.9982224189471707,0.005572935105183571,0.00764159711823626,0.002068662013052689
large,3,4,98,1.989899,0.9982224189471707,0.010488445772520928,0.012100736188974084,0.0016122904164531555
large,3,6,3,1.030303,0.9988086636684067,0.006391853258688967,0.01918182838806591,0.012789975129376943
large,3,6,9,1.090909,0.9988086636684067,0.004990500452087654,0.011096853706497939,0.006106353254410285
large,3,6,14,1.141414,0.9988086636684067,0.007227725913009468,0.010577454223104832,0.003349728310095363
large,3,6,20,1.20202,0.9988086636684067,0.007211650128563713,0.012734646000679561,0.0055229958721158484
large,3,6,26,1.262626,0.9988086636684067,0.005606582027196908,0.01794038579407258,0.012333803766875675
large,3,6,31,1.313131,0.9988086636684067,0.00630988536889236,0.014670443796453204,0.008360558427560845
large,3,6,37,1.373737,0.9988086636684067,0.005784375538619863,0.010331569597667898,0.004547194059048036
large,3,6,42,1.424242,0.9988086636684067,0.007569442033193002,0.016957537508629335,0.009388095475436332
large,3,6,48,1.484848,0.9988086636684067,0.006048523608233144,0.008947908174764903,0.0028993845665317595
large,3,6,53,1.535354,0.9988086636684067,0.005871248010328083,0.009005541831581764,0.003134293821253681
large,3,6,59,1.59596,0.9988086636684067,0.006509485882565314,0.009180884724164791,0.002671398841599477
large,3,6,64,1.646465,0.9988086636684067,0.007750165679276294,0.010545671913428945,0.002795506234152651
large,3,6,70,1.707071,0.9988086636684067,0.005451804539522524,0.010488460195879129,0.005036655656356605
large,3,6,76,1.767677,0.9988086636684067,0.006362980486840188,0.009864255669062754,0.003501275182222566
large,3,6,81,1.818182,0.9988086636684067,0.006044081612724598,0.007158435407776434,0.0011143537950518353
large,3,6,87,1.878788,0.9988086636684067,0.005027830565921887,0.00975921917409994,0.0047313886081780535
large,3,6,92,1.929293,0.9988086636684067,0.005333834688302778,0.007669792532041629,0.002335957843738852
large,3,6,98,1.989899,0.9988086636684067,0.006226806103900945,0.011580104479578768,0.005353298375677823
large,3,8,3,1.030303,0.9991169802438838,0.006329534876988851,0.01930972058694057,0.01298018570995172
large,3,8,9,1.090909,0.9991169802438838,0.004862334326697452,0.01151288230334354,0.0066505479766460875
large,3,8,14,1.141414,0.9991169802438838,0.007111666531291886,0.010604091815946176,0.00349242528465429
large,3,8,20,1.20202,0.9991169802438838,0.005016052401567729,0.013555223097660402,0.008539170696092674
large,3,8,26,1.262626,0.9991169802438838,0.004435790860421982,0.01770574265043449,0.013269951790012509
large,3,8,31,1.313131,0.9991169802438838,0.006289158231809691,0.014670100823236786,0.008380942591427095
large,3,8,37,1.373737,0.9991169802438838,0.00510792166597657,0.010216635541336073,0.005108713875359503
large,3,8,42,1.424242,0.9991169802438838,0.0061748998308991925,0.017021152061233048,0.010846252230333855
large,3,8,48,1.484848,0.9991169802438838,0.005477708414765663,0.00913092591586264,0.0036532175010969775
large,3,8,53,1.535354,0.9991169802438838,0.005073272019555877,0.008842356784393065,0.003769084764837188
large,3,8,59,1.59596,0.9991169802438838,0.006347063584541706,0.009485164725412722,0.003138101140871016
large,3,8,64,1.646465,0.9991169802438838,0.005154002517219896,0.010289856917346057,0.005135854400126161
large,3,8,70,1.707071,0.9991169802438838,0.005182588835790325,0.01044609734897141,0.005263508513181085
large,3,8,76,1.767677,0.9991169802438838,0.00489733873572661,0.009391361890996179,0.004494023155269569
large,3,8,81,1.818182,0.9991169802438838,0.0052163225975432985,0.007257287018452956,0.002040964420909657
large,3,8,87,1.878788,0.9991169802438838,0.004984183861608086,0.01008533057788739,0.005101146716279305
large,3,8,92,1.929293,0.9991169802438838,0.004508299078689486,0.00722606608483173,0.002717767006142244
large,3,8,98,1.989899,0.9991169802438838,0.005656008863051312,0.01211083630507845,0.006454827442027138
large,3,10,3,1.030303,0.9992980289372222,0.005561502257518762,0.019392981537720896,0.013831479280202133
large,3,10,9,1.090909,0.9992980289372222,0.004813257745109952,0.011573828646097559,0.006760570900987607
large,3,10,14,1.141414,0.9992980289372222,0.005779372849002434,0.009988575726607418,0.004209202877604984
large,3,10,20,1.20202,0.9992980289372222,0.004875146932646913,0.0135795180593853,0.008704371126738386
large,3,10,26,1.262626,0.9992980289372222,0.004294417938191413,0.017761512379847206,0.013467094441655794
large,3,10,31,1.313131,0.9992980289372222,0.005143998688897428,0.01443709545418385,0.009293096765286422
large,3,10,37,1.373737,0.9992980289372222,0.005058401608203388,0.010246644364489377,0.005188242756285989
large,3,10,42,1.424242,0.9992980289372222,0.005222950642713216,0.016953397088557642,0.011730446445844426
large,3,10,48,1.484848,0.9992980289372222,0.004629628083043552,0.008772366626795227,0.004142738543751675
large,3,10,53,1.535354,0.9992980289372222,0.004420931809265206,0.009516355257560335,0.005095423448295128
large,3,10,59,1.59596,0.9992980289372222,0.004508879136263018,0.009424457487288967,0.004915578351025949
large,3,10,64,1.646465,0.9992980289372222,0.004416249212178107,0.01009657248538447,0.005680323273206363
large,3,10,70,1.707071,0.9992980289372222,0.004522253575740897,0.010248581073662734,0.005726327497921836
large,3,10,76,1.767677,0.9992980289372222,0.0047387829314993945,0.00938509437212889,0.004646311440629496
large,3,10,81,1.818182,0.9992980289372222,0.004601729750256243,0.007238604317494523,0.0026368745672382798
large,3,10,87,1.878788,0.9992980289372222,0.004420637580786424,0.010082714884290323,0.005662077303503899
large,3,10,92,1.929293,0.9992980289372222,0.00432810587682148,0.0071607552226145175,0.002832649345793038
large,3,10,98,1.989899,0.9992980289372222,0.005613527175579495,0.012117432287938278,0.006503905112358784
large,3,15,3,1.030303,0.9995515315263495,0.005135179259751194,0.019348669860347525,0.014213490600596332
large,3,15,9,1.090909,0.9995515315263495,0.004587910304700327,0.011592618321734706,0.007004708017034378
large,3,15,14,1.141414,0.9995515315263495,0.005284044282350371,0.0101986184281052,0.004914574145754829
large,3,15,20,1.20202,0.9995515315263495,0.0037492838891676214,0.01371324963465456,0.009963965745486938
large,3,15,26,1.262626,0.9995515315263495,0.0036623796402820326,0.017898005942950115,0.014235626302668083
large,3,15,31,1.313131,0.9995515315263495,0.004972229736446238,0.01445785682066503,0.009485627084218792
large,3,15,37,1.373737,0.9995515315263495,0.004451653463979257,0.01022992353831011,0.005778270074330853
large,3,15,42,1.424242,0.9995515315263495,0.004384416986447739,0.017045760793754153,0.012661343807306415
large,3,15,48,1.484848,0.9995515315263495,0.004489185647343018,0.00905067084082067,0.004561485193477652
large,3,15,53,1.535354,0.9995515315263495,0.00410764532293846,0.009556611092115516,0.005448965769177056
large,3,15,59,1.59596,0.9995515315263495,0.0042363227289416204,0.00965493244588237,0.00541860971694075
large,3,15,64,1.646465,0.9995515315263495,0.003807112573660236,0.010363584221956667,0.006556471648296431
large,3,15,70,1.707071,0.9995515315263495,0.004404558759859663,0.010275686380809891,0.005871127620950228
large,3,15,76,1.767677,0.9995515315263495,0.004088824280847742,0.009472826396079076,0.005384002115231334
large,3,15,81,1.818182,0.9995515315263495,0.004188717719902241,0.007304267676591117,0.003115549956688876
large,3,15,87,1.878788,0.9995515315263495,0.003806909116081758,0.010216253478803852,0.0064093443627220945
large,3,15,92,1.929293,0.9995515315263495,0.003604735818604373,0.0075645814852397224,0.003959845666635349
large,3,15,98,1.989899,0.9995515315263495,0.004448092125351153,0.012007478778873187,0.007559386653522034
large,3,20,3,1.030303,0.9996775005484199,0.004944448393083829,0.01939849799815747,0.01445404960507364
large,3,20,9,1.090909,0.9996775005484199,0.004370321605489781,0.01158143573503073,0.007211114129540949
large,3,20,14,1.141414,0.9996775005484199,0.005091795890691774,0.010238038698388545,0.00514624280769677
large,3,20,20,1.20202,0.9996775005484199,0.003639034749953584,0.01377107535519499,0.010132040605241407
large,3,20,26,1.262626,0.9996775005484199,0.0036052821060587777,0.017941140660100326,0.014335858554041549
large,3,20,31,1.313131,0.9996775005484199,0.004584534792254155,0.014462591736166546,0.009878056943912392
large,3,20,37,1.373737,0.9996775005484199,0.004147872972657369,0.010310610260015627,0.006162737287358258
large,3,20,42,1.424242,0.9996775005484199,0.004284248550720647,0.0170614102531532,0.012777161702432552
large,3,20,48,1.484848,0.9996775005484199,0.0041649732830777745,0.009063713014603918,0.0048987397315261435
large,3,20,53,1.535354,0.9996775005484199,0.003651428385216773,0.0094546758074395,0.0058032474222227265
large,3,20,59,1.59596,0.9996775005484199,0.0038152511961565124,0.009809128337152322,0.0059938771409958095
large,3,20,64,1.646465,0.9996775005484199,0.003650659020662704,0.010450494853042988,0.006799835832380284
large,3,20,70,1.707071,0.9996775005484199,0.004111999445116689,0.010283736804128902,0.006171737359012213
large,3,20,76,1.767677,0.9996775005484199,0.003821457708810155,0.009563932161690252,0.005742474452880097
large,3,20,81,1.818182,0.9996775005484199,0.0040717904844473915,0.007457554045307553,0.0033857635608601612
large,3,20,87,1.878788,0.9996775005484199,0.0035359330890007866,0.010178060030092853,0.006642126941092066
large,3,20,92,1.929293,0.9996775005484199,0.0033154684820008488,0.007700747901379223,0.004385279419378375
large,3,20,98,1.989899,0.9996775005484199,0.004183614369412427,0.012036050297006724,0.007852435927594298
large,4,1,4,1.040404,0.9656506672339714,0.043766727390824656,0.04444998093444117,0.0006832535436165146
large,4,1,10,1.10101,0.9656506672339714,0.013582252361917407,0.013955440100281997,0.0003731877383645905
large,4,1,16,1.161616,0.9656506672339714,0.017049796729014043,0.018104508027782712,0.0010547112987686694
large,4,1,21,1.212121,0.9656506672339714,0.03435102875990946,0.037692053878666996,0.003341025118757536
large,4,1,27,1.272727,0.9656506672339714,0.03958829016692626,0.04071783319972523,0.0011295430327989686
large,4,1,32,1.323232,0.9656506672339714,0.03954813922895724,0.041274531359416076,0.0017263921304588384
large,4,1,38,1.383838,0.9656506672339714,0.03335893259649455,0.03387015267332069,0.0005112200768261424
large,4,1,43,1.434343,0.9656506672339714,0.03510350052563427,0.03592813917433239,0.0008246386486981186
large,4,1,49,1.494949,0.9656506672339714,0.023403555740126546,0.02457756861986808,0.0011740128797415351
large,4,1,54,1.545455,0.9656506672339714,0.01804445513330576,0.018131713541909643,8.725840860388315e-05
large,4,1,60,1.606061,0.9656506672339714,0.013592432608437854,0.013875413920112649,0.0002829813116747952
large,4,1,66,1.666667,0.9656506672339714,0.00990546484900337,0.009944408439026274,3.8943590022903415e-05
large,4,1,71,1.717172,0.9656506672339714,0.011723938996037863,0.011896553328084447,0.00017261433204658443
large,4,1,77,1.777778,0.9656506672339714,0.019742850209293773,0.021163402547765265,0.0014205523384714924
large,4,1,82,1.828283,0.9656506672339714,0.019865733752051768,0.019982549627658844,0.00011681587560707571
large,4,1,88,1.888889,0.9656506672339714,0.025130842503934443,0.02588654717272051,0.0007557046687860676
large,4,1,93,1.939394,0.9656506672339714,0.03339442163159167,0.03347821040431817,8.378877272650215e-05
large,4,2,4,1.040404,0.9965825456498528,0.009523814200391043,0.013240531890741262,0.0037167176903502193
large,4,2,10,1.10101,0.9965825456498528,0.0075261738353009444,0.009395362590150329,0.0018691887548493843
large,4,2,16,1.161616,0.9965825456498528,0.012301465056419837,0.014088509746938852,0.001787044690519015
large,4,2,21,1.212121,0.9965825456498528,0.016224167292454735,0.023031066666193194,0.0068068993737384585
large,4,2,27,1.272727,0.9965825456498528,0.011018421450319777,0.014737546055521127,0.00371912460520135
large,4,2,32,1.323232,0.9965825456498528,0.008921621303856769,0.014924916286199342,0.006003294982342573
large,4,2,38,1.383838,0.9965825456498528,0.006641065245422369,0.008899720460988202,0.0022586552155658335
large,4,2,43,1.434343,0.9965825456498528,0.011040319685270496,0.014070922044911527,0.003030602359641031
large,4,2,49,1.494949,0.9965825456498528,0.010771838719986552,0.013520389457261353,0.002748550737274801
large,4,2,54,1.545455,0.9965825456498528,0.009118815947335776,0.009334875235946605,0.00021605928861082903
large,4,2,60,1.606061,0.9965825456498528,0.011133510810464818,0.011958080623764435,0.0008245698132996176
large,4,2,66,1.666667,0.9965825456498528,0.008377728422530994,0.008427460631855935,4.973220932494131e-05
large,4,2,71,1.717172,0.9965825456498528,0.00882590019331676,0.009370951015936976,0.0005450508226202168
large,4,2,77,1.777778,0.9965825456498528,0.005446221520661114,0.010651134129069456,0.005204912608408342
large,4,2,82,1.828283,0.9965825456498528,0.007107602883918216,0.008028886236464689,0.0009212833525464731
large,4,2,88,1.888889,0.9965825456498528,0.008403865697899117,0.011508530729519463,0.0031046650316203465
large,4,2,93,1.939394,0.9965825456498528,0.010047549631848092,0.010485501501720952,0.00043795186987286017
large,4,3,4,1.040404,0.9977442316087917,0.009411608329361406,0.013429641545595311,0.004018033216233905
large,4,3,10,1.10101,0.9977442316087917,0.007491005989460115,0.009965636551974867,0.002474630562514752
large,4,3,16,1.161616,0.9977442316087917,0.010395355991182428,0.012565700021189747,0.002170344030007319
large,4,3,21,1.212121,0.9977442316087917,0.0076338548166085375,0.0204990778215609,0.012865223004952363
