route,rank,spacetime_relative_l2_error_percent,mean_snapshot_l2_error_percent,median_snapshot_l2_error_percent,p95_snapshot_l2_error_percent,maximum_snapshot_l2_error_percent,mean_spatial_correlation,minimum_spatial_correlation,time_averaged_l2_error_percent,mean_absolute_integral_error_percent,maximum_volume_fraction,minimum_volume_fraction,grid_time_fraction_phi_gt_one_percent,grid_time_fraction_phi_lt_tolerance_percent,average_field_consistency_percent,case_id,size_ratio,grid_size,cutoff,evaluation_role,runtime_seconds
Particle POD then CG,27,141.0503157855162,126.6223874396086,98.39780336280195,218.92842685879188,220.4648483571458,0.7233661973972472,0.526072636217296,110.12731568686083,0.17744224167053652,5.32727808707884,0.0,1.6791919191919191,0.0,0.0,ratio_2_000000_num_100,2.0,75,4.0,training_case_diagnostic,49.971867035998
CG then POD,100,3.007549817610213,2.9963316196217433,2.995183523489574,3.432169029523047,3.575213895156965,0.9994485763404676,0.9992242675027304,0.9807849798199773,2.1930302591091827e-05,0.5526361730148763,-0.004174496393464858,0.0,1.5676767676767678,0.0,ratio_2_000000_num_100,2.0,75,4.0,training_case_diagnostic,49.971867035998
Particle POD then CG,100,136.20191660400096,121.36792516005266,90.76413836374063,215.32436186700315,217.8833954817468,0.7351841793841902,0.5287554736617411,106.60155950005728,0.1716062069143853,5.0918343150544105,0.0,1.6416610549943884,0.0,0.0,ratio_2_000000_num_100,2.0,75,4.0,training_case_diagnostic,49.971867035998
CG then POD,27,8.023142574621144,8.016691373612595,7.993950472689798,8.548776102804464,8.768400666573028,0.9960857453636333,0.9953240830037262,2.117659344635758,0.0008011490813403799,0.5640216086951868,-0.0015499645104394622,0.0,0.30717171717171715,0.0,ratio_2_000000_num_100,2.0,100,2.0,training_case_diagnostic,24.25188968799921
Particle POD then CG,27,159.29828216072843,143.26382660687318,112.12899311301886,250.83406009598158,253.8223910707721,0.6781690101975528,0.46529948924580655,118.68239430269787,0.16756416750037526,7.883319153024534,0.0,1.6879797979797981,0.0,0.0,ratio_2_000000_num_100,2.0,100,2.0,training_case_diagnostic,24.25188968799921
CG then POD,100,7.2331391370406175,7.22859509220977,7.236037536590946,7.629928893455973,7.690319531015917,0.9968199993484678,0.9964057993439813,1.8963799498036655,0.0009794303210566527,0.5690576629393218,-0.007634163868446351,0.0,1.1654545454545453,0.0,ratio_2_000000_num_100,2.0,100,2.0,training_case_diagnostic,24.25188968799921
Particle POD then CG,100,151.69190525354514,135.20796049366476,101.97880814093385,243.58176183760744,246.97571698153456,0.6966405468858635,0.47329770982362446,114.41875336431447,0.16164972041273823,6.877241438441104,0.0,1.6515151515151514,0.0,0.0,ratio_2_000000_num_100,2.0,100,2.0,training_case_diagnostic,24.25188968799921
CG then POD,27,5.374077288933677,5.364488811507943,5.334233433481426,5.927956042749453,6.2221019867075,0.9982419550740469,0.9976423332219369,1.5821009881394001,1.9510964267733926e-05,0.5563827790483945,-0.000618286697184012,0.0,0.19585858585858587,0.0,ratio_2_000000_num_100,2.0,100,3.0,training_case_diagnostic,50.28495824199854
Particle POD then CG,27,150.18558221690697,134.87712756449957,104.92088585601378,235.43372585412942,237.0090295950499,0.7012262702576372,0.4947782825044472,114.66827811248068,0.1716584706602064,6.373456511129621,0.0,1.6878787878787878,0.0,0.0,ratio_2_000000_num_100,2.0,100,3.0,training_case_diagnostic,50.28495824199854
CG then POD,100,4.556878570587827,4.548961647302097,4.561947715480148,5.035881686780334,5.111370749722551,0.9987364539842993,0.998418010969759,1.392224100392995,2.71386739658881e-05,0.5604103556955673,-0.00428251348070148,0.0,1.2033333333333334,0.0,ratio_2_000000_num_100,2.0,100,3.0,training_case_diagnostic,50.28495824199854
Particle POD then CG,100,144.1993761549639,128.43392159439148,95.83110196292698,230.12292358694071,232.93144791153722,0.7158749162702672,0.4996030848472378,110.80769972561927,0.16591737141012503,5.90623265983314,-1.400060206139082e-18,1.6467676767676767,0.0,0.0,ratio_2_000000_num_100,2.0,100,3.0,training_case_diagnostic,50.28495824199854
CG then POD,27,3.8013754732798137,3.7906554325682222,3.753729298376478,4.316335868477943,4.594737372829376,0.9991191392423211,0.9987112353606237,1.1413103578090666,3.222479530227032e-05,0.5491883283065735,-0.0007540561537946889,0.0,0.151010101010101,0.0,ratio_2_000000_num_100,2.0,100,4.0,training_case_diagnostic,81.61611575500137
Particle POD then CG,27,141.05030384875545,126.62237207058695,98.39768836635771,218.92835049324916,220.4648226849117,0.7233664368256054,0.5260727467964595,110.12730913862677,0.17769442418339948,5.355896564456425,0.0,1.6688888888888889,0.0,0.0,ratio_2_000000_num_100,2.0,100,4.0,training_case_diagnostic,81.61611575500137
CG then POD,100,3.007562950978824,2.9963453305458336,2.9951666632184324,3.4321443311316697,3.5752510727590505,0.9994485714641983,0.999224252182541,0.9807528611694062,5.593453107677661e-05,0.5530908046148084,-0.004108038209102864,0.0,1.5737373737373737,0.0,ratio_2_000000_num_100,2.0,100,4.0,training_case_diagnostic,81.61611575500137
Particle POD then CG,100,136.20191958739298,121.36791127814236,90.76421646369975,215.32465306121665,217.88366585396773,0.7351844469180898,0.5287548861669686,106.60155312079586,0.1718515776159508,5.093840545158531,0.0,1.6386868686868685,0.0,0.0,ratio_2_000000_num_100,2.0,100,4.0,training_case_diagnostic,81.61611575500137
CG then POD,27,8.023192217522846,8.01674048087726,7.994621935376336,8.549220539337115,8.769506219069665,0.9960856918064679,0.9953229628087281,2.1176218826116835,8.179577039236637e-05,0.5642814119519057,-0.0016538664210136546,0.0,0.30836363636363634,0.0,ratio_2_000000_num_100,2.0,125,2.0,training_case_diagnostic,36.373236232000636
Particle POD then CG,27,159.2985457380228,143.2638289130618,112.12969773905877,250.8417150584894,253.8247314494858,0.6781688119510109,0.4652960688823599,118.68248929460016,0.16769626670684348,7.996929654944266,-5.702683017374653e-18,1.689082828282828,0.0,0.0,ratio_2_000000_num_100,2.0,125,2.0,training_case_diagnostic,36.373236232000636
CG then POD,100,7.2331994680093015,7.228652205351247,7.234919078262473,7.630169481064824,7.691087642647076,0.9968199410347175,0.9964050339343021,1.8962969303762371,9.28457867872376e-05,0.5686761082075797,-0.007819925047684535,0.0,1.1668040404040405,0.0,ratio_2_000000_num_100,2.0,125,2.0,training_case_diagnostic,36.373236232000636
Particle POD then CG,100,151.69178941966328,135.20784950433384,101.97556959471513,243.57966799946126,246.97465263810994,0.6966402527360476,0.4733129982937259,114.41884130821462,0.16180759695393615,6.916028177891795,0.0,1.6513292929292929,0.0,0.0,ratio_2_000000_num_100,2.0,125,2.0,training_case_diagnostic,36.373236232000636
CG then POD,27,5.374072602251915,5.364484358846147,5.334433115956482,5.927888583606474,6.222119980469171,0.9982419578756918,0.9976423187609663,1.5821274149969242,9.788334305152087e-06,0.5563479570230475,-0.0006467566622908772,0.0,0.19671919191919193,0.0,ratio_2_000000_num_100,2.0,125,3.0,training_case_diagnostic,74.38110345300083
Particle POD then CG,27,150.18557906466697,134.87711833330928,104.9208066894159,235.4337780150458,237.00905422763017,0.701226460883897,0.49477884335790384,114.66826879153918,0.17177124852102502,6.426093834816373,-1.1254604261732226e-18,1.6877898989898992,0.0,0.0,ratio_2_000000_num_100,2.0,125,3.0,training_case_diagnostic,74.38110345300083
CG then POD,100,4.556887441205427,4.5489718599007,4.56180260268851,5.035949378311292,5.111435165070669,0.9987364489330423,0.9984179735309567,1.3922600680553672,1.5030345103172368e-05,0.560886882534938,-0.004369200954787578,0.0,1.2056565656565656,0.0,ratio_2_000000_num_100,2.0,125,3.0,training_case_diagnostic,74.38110345300083
Particle POD then CG,100,144.1993776901173,128.4339208633266,95.83119734588189,230.12324783046176,232.93126765114187,0.7158750732788152,0.4996037115177628,110.80770017084483,0.16603005237439442,5.947682903315075,0.0,1.649131313131313,0.0,0.0,ratio_2_000000_num_100,2.0,125,3.0,training_case_diagnostic,74.38110345300083
CG then POD,27,3.801372523696358,3.790652522549945,3.753685246961626,4.3163152567541925,4.594725020318582,0.999119140677594,0.9987112439949215,1.1412995480733723,9.394802301876778e-06,0.5490847744317877,-0.0007599958211845167,0.0,0.1497858585858586,0.0,ratio_2_000000_num_100,2.0,125,4.0,training_case_diagnostic,137.46620111399898
Particle POD then CG,27,141.05030435860752,126.62235885148986,98.39772798890684,218.92847219631525,220.46476247979143,0.7233665472635703,0.5260725231723045,110.12731148000154,0.17780950433509957,5.351835115329972,0.0,1.67369696969697,0.0,0.0,ratio_2_000000_num_100,2.0,125,4.0,training_case_diagnostic,137.46620111399898
CG then POD,100,3.0075686311250442,2.996350113916507,2.995173858710954,3.432158823217853,3.5753342392278635,0.9994485695128645,0.9992242166627058,0.9807505702372881,1.1218271624964015e-05,0.5532652114094279,-0.004210410643099928,0.0,1.576339393939394,0.0,ratio_2_000000_num_100,2.0,125,4.0,training_case_diagnostic,137.46620111399898
Particle POD then CG,100,136.2019165429335,121.36790388296063,90.76427037635773,215.3244574571552,217.88366253136513,0.7351845273568399,0.5287552334574924,106.60155604587464,0.17196264451882276,5.097180082885659,-6.124717410696904e-19,1.6407919191919191,0.0,0.0,ratio_2_000000_num_100,2.0,125,4.0,training_case_diagnostic,137.46620111399898
