model,rank,method,evaluation_role,case_index,source_index,simulation_number,size_ratio,truth_norm,projection_error_percent,coefficient_error_percent,rom_error_percent,pythagorean_residual,integral_error_percent,minimum_prediction,maximum_prediction,fraction_phi_lt_threshold_percent,fraction_phi_gt_one_percent,filename
paper_rank15,15,piecewise_linear,fitting,49,58,59,1.585859,14.668222685131505,0.29346007881000935,5.322395692614048e-17,0.29346007881000935,3.388131789017201e-21,-0.020625096956915702,-1.7032688233127758e-06,0.5285100480798547,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_585859_num_59.stat
paper_rank15,15,piecewise_linear,fitting,50,59,60,1.59596,14.711173772451778,0.2460441634908998,1.793179647544503e-17,0.2460441634908998,-3.215493248367827e-38,0.004494270786457079,-7.430584230646638e-06,0.5296405551262162,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_595960_num_60.stat
paper_rank15,15,piecewise_linear,fitting,51,60,61,1.606061,14.728207176255644,0.2871413148709374,1.0616761372472116e-17,0.2871413148709374,1.6940658945086007e-21,0.0021082321579656447,-6.837851453285689e-06,0.530764215770941,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_606061_num_61.stat
paper_rank15,15,piecewise_linear,fitting,52,61,62,1.616162,14.78004627167974,0.270644955382641,1.2028786179213314e-16,0.270644955382641,-1.4469169694523323e-36,-0.017465650848633378,-2.2918583423719613e-06,0.5321112802508603,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_616162_num_62.stat
paper_rank15,15,piecewise_linear,fitting,53,62,63,1.626263,14.756747418174106,0.30026068077340096,4.777350646729585e-17,0.30026068077340107,5.082197683525802e-21,-0.0029036466692852043,-3.4501679439643706e-06,0.5322399044600646,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_626263_num_63.stat
paper_rank15,15,piecewise_linear,fitting,54,63,64,1.636364,14.806979498821997,0.292344459471281,1.7815772219006392e-17,0.29234445947128107,3.3881317890172014e-21,0.0007555799337417126,-7.905178612128102e-07,0.5340413635930379,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_636364_num_64.stat
paper_rank15,15,piecewise_linear,fitting,55,64,65,1.646465,14.839020869680658,0.23238851857011059,8.514495298973323e-17,0.23238851857011056,-1.6940658945086014e-21,-0.005912820021379704,-1.986968117396816e-06,0.5325105027014131,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_646465_num_65.stat
paper_rank15,15,piecewise_linear,fitting,56,66,67,1.666667,14.882769306071474,0.2787886117682802,6.202055033230387e-17,0.2787886117682801,-3.388131789017202e-21,0.012994909057519363,-2.7285835355659545e-06,0.5338464044438156,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_666667_num_67.stat
paper_rank15,15,piecewise_linear,fitting,57,67,68,1.676768,14.89146799241066,0.2714504371772214,1.4373793261893816e-16,0.2714504371772214,-2.541098841762903e-21,-0.005173701594236488,-1.2440812195713983e-05,0.5329827351056662,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_676768_num_68.stat
paper_rank15,15,piecewise_linear,fitting,58,68,69,1.686869,14.863228553128508,0.2584640319364683,2.626029605207316e-17,0.25846403193646833,2.541098841762901e-21,-0.004538993619817069,-1.1264299311970067e-06,0.5325138847826716,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_686869_num_69.stat
paper_rank15,15,piecewise_linear,fitting,59,69,70,1.69697,14.896806159654549,0.2507995315638944,1.2003324816802307e-17,0.2507995315638944,-1.4407980665766212e-38,0.014454085646863372,-9.49445571232273e-07,0.5331861661239006,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_696970_num_70.stat
paper_rank15,15,piecewise_linear,fitting,60,70,71,1.707071,14.947414820003644,0.28819236390201836,9.570147358350028e-17,0.2881923639020183,-1.6940658945086014e-21,-0.011990031908831134,-1.3577191006368117e-05,0.5350726513639014,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_707071_num_71.stat
paper_rank15,15,piecewise_linear,fitting,61,71,72,1.717172,14.928758869795994,0.25187453936720666,6.731838740330671e-17,0.25187453936720666,-4.531765282581684e-37,0.006180515387259923,-1.0480878284462581e-05,0.5348968356385966,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_717172_num_72.stat
paper_rank15,15,piecewise_linear,fitting,62,72,73,1.727273,14.952832288547768,0.2510957902337127,2.736161990232932e-17,0.2510957902337127,-7.486582436795439e-38,0.010469259150381587,-1.2137785721178158e-05,0.5345571562273369,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_727273_num_73.stat
paper_rank15,15,piecewise_linear,fitting,63,73,74,1.737374,15.02910789652686,0.24551259664513228,2.963898261279123e-17,0.24551259664513236,4.235164736271502e-21,-0.006262796585002865,-1.401809092340741e-06,0.535666983408416,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_737374_num_74.stat
paper_rank15,15,piecewise_linear,fitting,64,74,75,1.747475,14.981514028253443,0.25432356380769283,7.862245334409766e-15,0.25432356380769294,6.776263578028221e-21,0.0050905770043655225,-4.351216712346804e-06,0.5333078829988547,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_747475_num_75.stat
paper_rank15,15,piecewise_linear,fitting,65,75,76,1.757576,15.057652890629452,0.23556167556262808,5.279376338544563e-17,0.23556167556262808,-2.7871814523984197e-37,0.0005690608722273361,-2.563510600276366e-06,0.5366701609024265,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_757576_num_76.stat
paper_rank15,15,piecewise_linear,fitting,66,76,77,1.767677,14.997236033520513,0.25958711688316977,3.488297817211645e-15,0.2595871168831695,-1.6093625997832922e-20,0.0169652077417884,-5.570743273472241e-07,0.5354814479711234,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_767677_num_77.stat
paper_rank15,15,piecewise_linear,fitting,67,77,78,1.777778,15.06447062570793,0.27756220301540147,2.694675694783534e-15,0.2775622030154015,5.082197683525076e-21,0.010389383270604905,-1.914637226892714e-06,0.536700624415143,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_777778_num_78.stat
paper_rank15,15,piecewise_linear,fitting,68,78,79,1.787879,15.015785745475727,0.24774777156011518,4.0844840028311064e-18,0.24774777156011513,-1.6940658945086007e-21,-0.0040143109089857,-7.682567702696349e-06,0.5372452959694256,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_787879_num_79.stat
paper_rank15,15,piecewise_linear,fitting,69,79,80,1.79798,15.078643201973989,0.22850647130395452,8.215860923998546e-17,0.22850647130395452,-6.750037072248624e-37,0.004017818109625847,-5.970870906459771e-06,0.5376570932469035,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_797980_num_80.stat
paper_rank15,15,piecewise_linear,fitting,70,80,81,1.808081,15.127707855158457,0.22190898270598106,2.4767648140698188e-17,0.22190898270598106,-6.134363944214305e-38,0.003860235600109379,-3.577175621047026e-06,0.5382441536274248,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_808081_num_81.stat
paper_rank15,15,piecewise_linear,fitting,71,81,82,1.818182,15.084753154633894,0.29169865104747666,2.6544787346833802e-17,0.29169865104747666,-7.04625735288628e-38,-0.0218546614421587,-3.821293708502481e-06,0.5372043763855898,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_818182_num_82.stat
paper_rank15,15,piecewise_linear,fitting,72,82,83,1.828283,15.075005105175546,0.31157866405194307,4.305630984941019e-17,0.3115786640519431,1.6940658945086005e-21,0.003987347187914868,-2.6741059958183674e-06,0.5370099845604995,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_828283_num_83.stat
paper_rank15,15,piecewise_linear,fitting,73,83,84,1.838384,15.104209132500657,0.2132788147972067,7.331554581641647e-17,0.21327881479720665,-1.694065894508601e-21,0.00010403023912878636,-1.960660979445113e-06,0.5364914897019922,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_838384_num_84.stat
paper_rank15,15,piecewise_linear,fitting,74,84,85,1.848485,15.121565863426323,0.24119793065239697,4.659887827604221e-17,0.24119793065239697,-2.1714554565853987e-37,0.007393010318898614,-3.911044245503183e-06,0.5384086731574503,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_848485_num_85.stat
paper_rank15,15,piecewise_linear,fitting,75,85,86,1.858586,15.09636543763586,0.2823656209517751,5.754582791726539e-17,0.2823656209517751,-3.3115223106835202e-37,0.007257812217260506,-2.1309258391964745e-05,0.5378035987889368,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_858586_num_86.stat
paper_rank15,15,piecewise_linear,fitting,76,86,87,1.868687,15.146583249873807,0.2954493237365646,5.749779499932475e-17,0.2954493237365646,-3.3059964297843738e-37,0.0043318045471605,-8.373542028751691e-07,0.5374409380612317,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_868687_num_87.stat
paper_rank15,15,piecewise_linear,fitting,77,87,88,1.878788,15.189145664707954,0.2594562155018181,6.3844269126038525e-18,0.2594562155018181,-4.076090700238036e-39,-0.0105047923459088,-2.8807973147084014e-06,0.5384611067682566,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_878788_num_88.stat
paper_rank15,15,piecewise_linear,fitting,78,88,89,1.888889,15.128388342214212,0.24145344415501865,3.451926988438335e-17,0.24145344415501865,-1.1915799933508953e-37,0.0056063999378897465,-2.388574330891508e-06,0.5373414015284332,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_888889_num_89.stat
paper_rank15,15,piecewise_linear,fitting,79,89,90,1.89899,15.170819319744613,0.23467536005063508,4.749148716826096e-17,0.23467536005063508,-2.2554413534530955e-37,0.006132279534057939,-5.062221229449649e-06,0.5379321888227668,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_898990_num_90.stat
paper_rank15,15,piecewise_linear,fitting,80,90,91,1.909091,15.179102126120826,0.2642951731154729,5.576820541412415e-17,0.2642951731154729,-3.1100927351119463e-37,-0.01454060401868107,-6.001009431651701e-06,0.5387323928788254,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_909091_num_91.stat
paper_rank15,15,piecewise_linear,fitting,81,91,92,1.919192,15.19893494145909,0.2868356398246116,5.699254411965799e-17,0.2868356398246116,-3.2481500852311627e-37,-0.005875695190004236,-4.0590358987031936e-07,0.5390496322751913,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_919192_num_92.stat
paper_rank15,15,piecewise_linear,fitting,82,92,93,1.929293,15.180010073571133,0.25574110491393875,3.294761823969103e-17,0.25574110491393875,-1.0855455476684207e-37,0.006721114561647992,-5.130524663348981e-07,0.5379617603150948,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_929293_num_93.stat
paper_rank15,15,piecewise_linear,fitting,83,93,94,1.939394,15.205939337359732,0.22877915234396476,4.738884040224369e-17,0.2287791523439648,1.6940658945086005e-21,-0.003073206149019716,-1.0304784726986806e-06,0.5382446184746298,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_939394_num_94.stat
paper_rank15,15,piecewise_linear,fitting,84,94,95,1.949495,15.218511241823213,0.27064746036482007,1.4042432614936324e-17,0.27064746036482007,-1.971899137450274e-38,-0.002530300219335802,-1.8215535918716208e-06,0.5388547313107784,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_949495_num_95.stat
paper_rank15,15,piecewise_linear,fitting,85,95,96,1.959596,15.257184856975613,0.23536418566757958,1.4177886590238946e-17,0.23536418566757958,-2.0101246816567731e-38,0.003173671893766213,-1.7356443205924305e-06,0.5400977806599979,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_959596_num_96.stat
paper_rank15,15,piecewise_linear,fitting,86,96,97,1.969697,15.220913155894998,0.23573687525503545,3.2619346208645404e-17,0.2357368752550354,-1.6940658945086007e-21,-0.0064496356775377165,-8.178839730668732e-06,0.5397169938451815,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_969697_num_97.stat
paper_rank15,15,piecewise_linear,fitting,87,97,98,1.979798,15.243547437157048,0.2135094742084435,5.690025511215048e-18,0.2135094742084435,-3.2376390318278065e-39,0.011328413061614508,-1.5237267940362118e-06,0.5383784828775705,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_979798_num_98.stat
paper_rank15,15,piecewise_linear,fitting,88,98,99,1.989899,15.240908175145496,0.25275630516391623,2.7653423419329393e-16,0.2527563051639162,-2.5410988417629085e-21,-0.006116781863921748,-1.1030422228831323e-05,0.538785985703157,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_989899_num_99.stat
paper_rank15,15,piecewise_linear,fitting,89,99,100,2.0,15.291006007061322,0.26391002184709444,6.567003310192266e-17,0.26391002184709444,-4.312553247607617e-37,-0.013341631662110397,-1.3489123263870061e-06,0.5394084143294015,0.0,0.0,rotating_drum_bidisperse_size_ratio_2_000000_num_100.stat
paper_rank15,15,piecewise_linear,internal_validation,0,5,6,1.050505,12.616459208573609,0.4125856705245766,2.1728559663788527,2.2116803535209133,-5.421010862427522e-20,0.012080386294018718,-1.0528116593303868e-05,0.3352068138919796,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_050505_num_6.stat
paper_rank15,15,piecewise_linear,internal_validation,1,8,9,1.080808,12.673523702161393,0.40794832304333617,0.9925535087212106,1.0731189598309583,2.1412992906588713e-18,0.0030947522331432123,-2.802658028058988e-06,0.363175629735106,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_080808_num_9.stat
paper_rank15,15,piecewise_linear,internal_validation,2,28,29,1.282828,13.574801660424276,0.35681482772074086,0.7481676185293246,0.8288978264522401,2.5139937874507634e-18,0.00818033736066428,-4.6345119630907915e-06,0.4909967004607462,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_282828_num_29.stat
paper_rank15,15,piecewise_linear,internal_validation,3,31,32,1.313131,13.780167793246846,0.36833450360600434,1.0824866063992125,1.1434367317785556,5.922454367202068e-18,-0.015287541439615727,-1.7559081166692672e-06,0.5014504462981206,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_313131_num_32.stat
paper_rank15,15,piecewise_linear,internal_validation,4,37,38,1.373737,14.05629337369303,0.3504742747614366,1.0453084211669041,1.1024980329379128,-3.3610267347050637e-18,0.011481646274231106,-6.200152050797778e-07,0.5090097709126234,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_373737_num_38.stat
paper_rank15,15,piecewise_linear,internal_validation,5,40,41,1.40404,14.169638877135696,0.31118911023773,0.850835809925728,0.9059581876568447,-4.512991542970912e-18,-0.00782350827364644,-1.6075022454595347e-06,0.5142113069503922,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_404040_num_41.stat
paper_rank15,15,piecewise_linear,internal_validation,6,42,43,1.424242,14.141615859667047,0.2586268682485699,1.484180608519123,1.5065456965138306,8.61940727125976e-18,-0.012757574138953178,-4.518522070553238e-07,0.5178080533326931,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_424242_num_43.stat
paper_rank15,15,piecewise_linear,internal_validation,7,51,52,1.515152,14.49951004970088,0.245275081542856,0.824477171593776,0.8601874633503377,-3.876022766635678e-18,0.0025204654833720155,-1.0874062821493547e-06,0.5256035880335287,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_515152_num_52.stat
paper_rank15,15,piecewise_linear,internal_validation,8,53,54,1.535354,14.542440847135541,0.29936233693415415,0.6738710301043201,0.7373737003640003,-3.713392440762853e-18,0.00813515425129302,-1.3286463061397286e-06,0.5280502581090851,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_535354_num_54.stat
paper_rank15,15,piecewise_linear,internal_validation,9,65,66,1.656566,14.805162493209902,0.2253376016106093,1.298789040755022,1.3181919462221783,4.20128341838133e-18,0.005336893622171105,-2.3577758264813844e-06,0.5331603182287,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_656566_num_66.stat
paper_rank15,15,piecewise_linear,external,0,0,8,1.0625,12.65352393796489,0.49751977093339306,1.9284333706997427,1.9915775625613898,-2.1141942363467336e-18,0.004565305640503356,-9.130397681435136e-06,0.3419748575506129,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_062500_num_8.stat
paper_rank15,15,piecewise_linear,external,1,1,4,1.125,12.882700082039083,0.49445609771631677,1.074593389312505,1.182893818110042,-3.198396408832238e-18,0.015348636845381975,-6.591786163858328e-06,0.4119054708563886,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_125000_num_4.stat
paper_rank15,15,piecewise_linear,external,2,2,2,1.25,13.405105564701557,0.4065353848736913,0.8080372215550519,0.9045414145150217,2.778268066994105e-18,-0.0024968978303671627,-1.2093876498860013e-06,0.48097000488821523,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_250000_num_2.stat
paper_rank15,15,piecewise_linear,external,3,3,10,1.3125,13.789162595949453,0.4260964086441674,0.597712439500672,0.7340424441361113,1.429791614965259e-18,-0.017612387116004758,-1.7541150815867035e-06,0.5014745568240678,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_312500_num_10.stat
paper_rank15,15,piecewise_linear,external,4,4,6,1.375,13.992508553246106,0.33037349161267593,0.7642984071614338,0.8326456023722765,3.537209587733958e-18,0.013943963921180452,-4.5159708650989066e-07,0.5090596627893565,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_375000_num_6.stat
paper_rank15,15,piecewise_linear,external,5,5,1,1.5,14.433726838114833,0.29038795487015356,1.2470829506571686,1.2804456451382586,7.074419175467916e-18,-0.004914665923556284,-5.83224711484484e-07,0.5250997043229524,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_500000_num_1.stat
paper_rank15,15,piecewise_linear,external,6,6,9,1.5625,14.613331448806173,0.30786938051718005,0.8596718778385023,0.9131370614570243,-3.943785402416022e-18,0.0008683893460947181,-3.099204604226335e-07,0.5302716155159434,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_562500_num_9.stat
paper_rank15,15,piecewise_linear,external,7,7,5,1.625,14.753224726665213,0.3227872835727023,0.6929265164094485,0.7644205567484348,9.147955830346444e-19,-0.0039002864378178,-2.902821299413506e-06,0.5322238216587355,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_625000_num_5.stat
paper_rank15,15,piecewise_linear,external,8,8,3,1.75,15.005398606925544,0.28224005626276455,0.4558387394514412,0.5361421506875751,1.1011428314305904e-18,0.003557487975784401,-1.718002145810493e-06,0.5341483692582865,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_750000_num_3.stat
paper_rank15,15,piecewise_linear,external,9,9,7,1.875,15.146719417145968,0.2534171914795483,0.5276552422379502,0.585354873216753,2.8900764160316728e-18,-0.003173107161103256,-1.3827420231831654e-06,0.5380141028549413,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_875000_num_7.stat
paper_rank15,15,pchip,fitting,0,0,1,1.0,12.534418235102383,0.36736916007594195,0.0,0.36736916007594195,0.0,0.009131550625092758,-2.030856947777611e-05,0.2982243750141082,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_000000_num_1.stat
paper_rank15,15,pchip,fitting,1,1,2,1.010101,12.524596526960545,0.4061018079478627,0.0,0.4061018079478627,0.0,0.026070746335689145,-1.176698598812178e-05,0.30202792107269966,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_010101_num_2.stat
paper_rank15,15,pchip,fitting,2,2,3,1.020202,12.554494000906189,0.45594357534554514,0.0,0.45594357534554514,0.0,-0.03178742548581589,-7.686827847356374e-06,0.3074202195232483,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_020202_num_3.stat
paper_rank15,15,pchip,fitting,3,3,4,1.030303,12.539806988972247,0.3938135009212156,0.0,0.3938135009212156,0.0,0.0014918584893765124,-1.4234355184045537e-05,0.3137155289052636,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_030303_num_4.stat
paper_rank15,15,pchip,fitting,4,4,5,1.040404,12.590767314087513,0.36116791745330545,0.0,0.36116791745330545,0.0,0.02139504432570611,-1.340491625686386e-05,0.3301686510689644,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_040404_num_5.stat
paper_rank15,15,pchip,fitting,5,6,7,1.060606,12.627659554902852,0.34874500374114215,0.0,0.34874500374114215,0.0,-0.003671563559362585,-1.2127708823928776e-05,0.34090459541851253,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_060606_num_7.stat
paper_rank15,15,pchip,fitting,6,7,8,1.070707,12.672868783094982,0.4046483047389914,0.0,0.4046483047389914,0.0,0.006681469096491186,-2.640562020659238e-06,0.3474141668253779,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_070707_num_8.stat
paper_rank15,15,pchip,fitting,7,9,10,1.090909,12.723670047354258,0.371853476248522,0.0,0.371853476248522,0.0,-0.006249247245018811,-1.0349352314657236e-05,0.37989797118793056,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_090909_num_10.stat
paper_rank15,15,pchip,fitting,8,10,11,1.10101,12.762901664468703,0.35314162339520583,0.0,0.35314162339520583,0.0,0.019034904074589222,-3.5790124138223106e-06,0.38193390372457076,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_101010_num_11.stat
paper_rank15,15,pchip,fitting,9,11,12,1.111111,12.822783290795366,0.31361709897004564,0.0,0.31361709897004564,0.0,0.0027790569506440177,-2.171504352985459e-05,0.39445814174318594,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_111111_num_12.stat
paper_rank15,15,pchip,fitting,10,12,13,1.121212,12.857572791713086,0.3525565419335051,0.0,0.3525565419335051,0.0,0.01361212782341188,-7.296665650391834e-06,0.41683642434607243,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_121212_num_13.stat
paper_rank15,15,pchip,fitting,11,13,14,1.131313,12.862207109867983,0.3666218834785461,0.0,0.3666218834785461,0.0,0.009113902991003398,-8.799913809146665e-06,0.40515147350148417,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_131313_num_14.stat
paper_rank15,15,pchip,fitting,12,14,15,1.141414,12.879957259964085,0.345454262345879,0.0,0.345454262345879,0.0,-0.005841884157224018,-1.3624629782973146e-05,0.40774173878439174,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_141414_num_15.stat
paper_rank15,15,pchip,fitting,13,15,16,1.151515,12.991081996788521,0.3658527801885547,0.0,0.3658527801885547,0.0,-0.000719026108395039,-4.400241558975777e-06,0.4264399406376326,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_151515_num_16.stat
paper_rank15,15,pchip,fitting,14,16,17,1.161616,12.984597574060377,0.36064482599441766,0.0,0.36064482599441766,0.0,-0.020001222766717425,-4.370009713275548e-06,0.4303891646704293,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_161616_num_17.stat
paper_rank15,15,pchip,fitting,15,17,18,1.171717,13.069509737471007,0.40236738860169985,0.0,0.40236738860169985,0.0,0.020670535654148423,-1.4853466793033786e-06,0.44423088527433713,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_171717_num_18.stat
paper_rank15,15,pchip,fitting,16,18,19,1.181818,13.113126310068756,0.3407186998268395,0.0,0.3407186998268395,0.0,0.009678777032243584,-8.892266116607094e-06,0.4478444830055639,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_181818_num_19.stat
paper_rank15,15,pchip,fitting,17,19,20,1.191919,13.193589080137826,0.3601008320500713,0.0,0.3601008320500713,0.0,0.005343939197482299,-1.7823348190709936e-05,0.4465126563732644,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_191919_num_20.stat
paper_rank15,15,pchip,fitting,18,20,21,1.20202,13.190163774841318,0.32835742029854964,0.0,0.32835742029854964,0.0,-0.007526447545592262,-9.019770247602876e-06,0.45737034978785207,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_202020_num_21.stat
paper_rank15,15,pchip,fitting,19,21,22,1.212121,13.207088409426541,0.32949307081244633,0.0,0.32949307081244633,0.0,0.010176032296744585,-1.3118011808754152e-05,0.4649806159303668,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_212121_num_22.stat
paper_rank15,15,pchip,fitting,20,22,23,1.222222,13.340951901053115,0.3234515473712648,1.2482876404091343e-15,0.3234515473712648,-1.5582220331982042e-34,-0.00682043770717424,-2.850002188855922e-06,0.47018542819871745,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_222222_num_23.stat
paper_rank15,15,pchip,fitting,21,23,24,1.232323,13.32410511045792,0.33222718778966287,3.3199564451565868e-15,0.33222718778966254,-2.032879073410431e-20,0.010160464852350547,-1.0988741516521712e-05,0.46944187942234195,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_232323_num_24.stat
paper_rank15,15,pchip,fitting,22,24,25,1.242424,13.43435615998512,0.32983780718819783,0.0,0.32983780718819783,0.0,-0.003716157159771701,-3.8021707995864355e-06,0.47975932837615404,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_242424_num_25.stat
paper_rank15,15,pchip,fitting,23,25,26,1.252525,13.44689779541386,0.31475552065820067,0.0,0.31475552065820067,0.0,-0.004575966390079762,-3.201382660824281e-06,0.48140875804315053,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_252525_num_26.stat
paper_rank15,15,pchip,fitting,24,26,27,1.262626,13.578453961834699,0.32472626494553697,0.0,0.32472626494553697,0.0,-0.003298762294402528,-8.555859994778865e-06,0.4891441869880268,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_262626_num_27.stat
paper_rank15,15,pchip,fitting,25,27,28,1.272727,13.526468346617014,0.3105961200318772,0.0,0.3105961200318772,0.0,-0.0007213889906036333,-8.427105877810946e-06,0.4886305634426242,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_272727_num_28.stat
paper_rank15,15,pchip,fitting,26,29,30,1.292929,13.687821896707566,0.30744294940902916,0.0,0.30744294940902916,0.0,0.005302499433028147,-6.2427831804050445e-06,0.49336283747886817,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_292929_num_30.stat
paper_rank15,15,pchip,fitting,27,30,31,1.30303,13.76195028743179,0.328088343936058,0.0,0.328088343936058,0.0,-0.023524930971064756,-2.9564589666943506e-06,0.5018364057634029,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_303030_num_31.stat
paper_rank15,15,pchip,fitting,28,32,33,1.323232,13.8560714405087,0.3161884380034458,0.0,0.3161884380034458,0.0,-0.000658087019017013,-2.5197756898069672e-06,0.5012635959324171,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_323232_num_33.stat
paper_rank15,15,pchip,fitting,29,33,34,1.333333,13.816382747531229,0.32929809811966193,0.0,0.32929809811966193,0.0,0.018337070374245236,-1.6109736809584844e-06,0.5008949412857838,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_333333_num_34.stat
paper_rank15,15,pchip,fitting,30,34,35,1.343434,13.85398380996654,0.29035949738147854,0.0,0.29035949738147854,0.0,-0.023675782199412056,-1.2687650170683358e-05,0.508384128654925,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_343434_num_35.stat
paper_rank15,15,pchip,fitting,31,35,36,1.353535,13.973012279188808,0.27951164194788153,0.0,0.27951164194788153,0.0,0.01423003788473353,-2.9951223354070143e-06,0.5105129560932162,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_353535_num_36.stat
paper_rank15,15,pchip,fitting,32,36,37,1.363636,13.992362119036713,0.2854005707139551,0.0,0.2854005707139551,0.0,-0.007816527729378178,-2.071564144470061e-06,0.5086107544067789,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_363636_num_37.stat
paper_rank15,15,pchip,fitting,33,38,39,1.383838,14.064538571547207,0.2974163898241328,0.0,0.2974163898241328,0.0,0.018912092454724548,-9.576113152446263e-07,0.5094087874184676,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_383838_num_39.stat
paper_rank15,15,pchip,fitting,34,39,40,1.393939,14.127612610326192,0.3376300612160162,0.0,0.3376300612160162,0.0,-0.005491183102422998,-1.7423806941999352e-06,0.5141818862123494,0.0,0.0,rotating_drum_bidisperse_size_ratio_1_393939_num_40.stat
