model,rank,method,evaluation_role,case_index,source_index,simulation_number,size_ratio,mode,absolute_coefficient_error,field_normalised_error_percent
validation_selected_rank,6,frozen_nn,fitting,43,50,51,1.505051,1,0.04162782490603689,0.2883377167578408
validation_selected_rank,6,frozen_nn,fitting,43,50,51,1.505051,2,0.08240249760357854,0.5707660217124059
validation_selected_rank,6,frozen_nn,fitting,43,50,51,1.505051,3,0.01756493099096018,0.12166458632836281
validation_selected_rank,6,frozen_nn,fitting,43,50,51,1.505051,4,0.032273139238932325,0.2235419050062385
validation_selected_rank,6,frozen_nn,fitting,43,50,51,1.505051,5,0.030953000514537813,0.2143978820731469
validation_selected_rank,6,frozen_nn,fitting,43,50,51,1.505051,6,0.03111350818081737,0.21550964840063677
validation_selected_rank,6,frozen_nn,fitting,44,52,53,1.525253,1,0.04418312895987242,0.3049081209999516
validation_selected_rank,6,frozen_nn,fitting,44,52,53,1.525253,2,0.06626458760735443,0.4572924410705534
validation_selected_rank,6,frozen_nn,fitting,44,52,53,1.525253,3,0.02330926312138626,0.1608574084169134
validation_selected_rank,6,frozen_nn,fitting,44,52,53,1.525253,4,0.023433531602089858,0.1617149861811606
validation_selected_rank,6,frozen_nn,fitting,44,52,53,1.525253,5,0.030357831935521273,0.209499637327606
validation_selected_rank,6,frozen_nn,fitting,44,52,53,1.525253,6,4.499149830952502e-05,0.0003104866842497473
validation_selected_rank,6,frozen_nn,fitting,45,54,55,1.545455,1,0.02005993100342529,0.13771067369384155
validation_selected_rank,6,frozen_nn,fitting,45,54,55,1.545455,2,0.048895437846068646,0.3356653462660324
validation_selected_rank,6,frozen_nn,fitting,45,54,55,1.545455,3,0.012009441215101446,0.08244436334979473
validation_selected_rank,6,frozen_nn,fitting,45,54,55,1.545455,4,0.06696564462670909,0.4597166378245182
validation_selected_rank,6,frozen_nn,fitting,45,54,55,1.545455,5,0.04297159239856451,0.29499836953043473
validation_selected_rank,6,frozen_nn,fitting,45,54,55,1.545455,6,0.052025952545293755,0.3571562122199159
validation_selected_rank,6,frozen_nn,fitting,46,55,56,1.555556,1,0.00020059761970614431,0.0013723983745064074
validation_selected_rank,6,frozen_nn,fitting,46,55,56,1.555556,2,0.017306592137802945,0.11840389209483038
validation_selected_rank,6,frozen_nn,fitting,46,55,56,1.555556,3,0.04044291992785917,0.27669220427737024
validation_selected_rank,6,frozen_nn,fitting,46,55,56,1.555556,4,0.049566894802149236,0.3391143222708743
validation_selected_rank,6,frozen_nn,fitting,46,55,56,1.555556,5,0.05128356451723502,0.3508590016444349
validation_selected_rank,6,frozen_nn,fitting,46,55,56,1.555556,6,0.005108085934652659,0.03494721843572118
validation_selected_rank,6,frozen_nn,fitting,47,56,57,1.565657,1,0.05914183982633325,0.4057818937818181
validation_selected_rank,6,frozen_nn,fitting,47,56,57,1.565657,2,0.12356809706813732,0.8478210449076764
validation_selected_rank,6,frozen_nn,fitting,47,56,57,1.565657,3,0.09083023121141554,0.6232011608336487
validation_selected_rank,6,frozen_nn,fitting,47,56,57,1.565657,4,0.01393906615705491,0.09563822632790883
validation_selected_rank,6,frozen_nn,fitting,47,56,57,1.565657,5,0.08339992401639751,0.572220600644302
validation_selected_rank,6,frozen_nn,fitting,47,56,57,1.565657,6,0.021999385176758153,0.15094140130361322
validation_selected_rank,6,frozen_nn,fitting,48,57,58,1.575758,1,0.003054795828715484,0.020828533076235556
validation_selected_rank,6,frozen_nn,fitting,48,57,58,1.575758,2,0.007156168663242535,0.048792948550064906
validation_selected_rank,6,frozen_nn,fitting,48,57,58,1.575758,3,0.01816404510550748,0.12384801979953661
validation_selected_rank,6,frozen_nn,fitting,48,57,58,1.575758,4,0.008665675252081256,0.05908522655400712
validation_selected_rank,6,frozen_nn,fitting,48,57,58,1.575758,5,0.04777390176873938,0.3257370865238581
validation_selected_rank,6,frozen_nn,fitting,48,57,58,1.575758,6,0.004184869144855741,0.028533718877047642
validation_selected_rank,6,frozen_nn,fitting,49,58,59,1.585859,1,0.017093554077673545,0.11653459621253559
validation_selected_rank,6,frozen_nn,fitting,49,58,59,1.585859,2,0.01340059687069406,0.0913580135668217
validation_selected_rank,6,frozen_nn,fitting,49,58,59,1.585859,3,0.023272163740760354,0.1586570114206833
validation_selected_rank,6,frozen_nn,fitting,49,58,59,1.585859,4,0.01854853516017735,0.1264538694178616
validation_selected_rank,6,frozen_nn,fitting,49,58,59,1.585859,5,0.014433211912825615,0.0983978238035334
validation_selected_rank,6,frozen_nn,fitting,49,58,59,1.585859,6,0.0036809237303935,0.025094544918006195
validation_selected_rank,6,frozen_nn,fitting,50,59,60,1.59596,1,1.1179859136234427e-05,7.59956976184313e-05
validation_selected_rank,6,frozen_nn,fitting,50,59,60,1.59596,2,0.02196583744059999,0.14931396896237698
validation_selected_rank,6,frozen_nn,fitting,50,59,60,1.59596,3,0.00451295271257586,0.030677040339410846
validation_selected_rank,6,frozen_nn,fitting,50,59,60,1.59596,4,0.052439099114196586,0.35645761463571535
validation_selected_rank,6,frozen_nn,fitting,50,59,60,1.59596,5,0.017319582121199505,0.11773079693771443
validation_selected_rank,6,frozen_nn,fitting,50,59,60,1.59596,6,0.015834149708109535,0.10763348970671972
validation_selected_rank,6,frozen_nn,fitting,51,60,61,1.606061,1,0.0026910495283125613,0.018271399200922345
validation_selected_rank,6,frozen_nn,fitting,51,60,61,1.606061,2,0.012694398339512247,0.08619106309135684
validation_selected_rank,6,frozen_nn,fitting,51,60,61,1.606061,3,0.01337840804577417,0.09083527876592083
validation_selected_rank,6,frozen_nn,fitting,51,60,61,1.606061,4,0.02667599379163689,0.18112179895624428
validation_selected_rank,6,frozen_nn,fitting,51,60,61,1.606061,5,0.048939947385232926,0.3322872010120307
validation_selected_rank,6,frozen_nn,fitting,51,60,61,1.606061,6,0.05826864058923859,0.3956261606855821
validation_selected_rank,6,frozen_nn,fitting,52,61,62,1.616162,1,0.022435341228529637,0.1517947969589129
validation_selected_rank,6,frozen_nn,fitting,52,61,62,1.616162,2,0.06148763066989593,0.41601784960384913
validation_selected_rank,6,frozen_nn,fitting,52,61,62,1.616162,3,0.037047887027002034,0.2506615090778845
validation_selected_rank,6,frozen_nn,fitting,52,61,62,1.616162,4,0.002530831221631072,0.017123297012137467
validation_selected_rank,6,frozen_nn,fitting,52,61,62,1.616162,5,0.034560063473603936,0.23382919673144037
validation_selected_rank,6,frozen_nn,fitting,52,61,62,1.616162,6,0.013696049080465945,0.09266580651177758
validation_selected_rank,6,frozen_nn,fitting,53,62,63,1.626263,1,0.01573190716035633,0.10660822954102499
validation_selected_rank,6,frozen_nn,fitting,53,62,63,1.626263,2,0.030578086685267847,0.20721427167350243
validation_selected_rank,6,frozen_nn,fitting,53,62,63,1.626263,3,0.025807983191415362,0.17488937406105345
validation_selected_rank,6,frozen_nn,fitting,53,62,63,1.626263,4,0.024690876744307644,0.16731923400612572
validation_selected_rank,6,frozen_nn,fitting,53,62,63,1.626263,5,0.006842379225773267,0.04636780065332238
validation_selected_rank,6,frozen_nn,fitting,53,62,63,1.626263,6,0.047847923141423734,0.32424437300116166
validation_selected_rank,6,frozen_nn,fitting,54,63,64,1.636364,1,0.011052206164677614,0.07464186848882243
validation_selected_rank,6,frozen_nn,fitting,54,63,64,1.636364,2,0.009950858124948558,0.06720383536520882
validation_selected_rank,6,frozen_nn,fitting,54,63,64,1.636364,3,0.013502761007678235,0.09119186670551194
validation_selected_rank,6,frozen_nn,fitting,54,63,64,1.636364,4,0.018254639555796356,0.12328401992620201
validation_selected_rank,6,frozen_nn,fitting,54,63,64,1.636364,5,0.03279898546322226,0.2215103050951861
validation_selected_rank,6,frozen_nn,fitting,54,63,64,1.636364,6,0.02138747311637355,0.14444183648714498
validation_selected_rank,6,frozen_nn,fitting,55,64,65,1.646465,1,0.020006892252578012,0.13482622895595786
validation_selected_rank,6,frozen_nn,fitting,55,64,65,1.646465,2,0.04543086136111407,0.3061580798362457
validation_selected_rank,6,frozen_nn,fitting,55,64,65,1.646465,3,0.059265999682234616,0.39939292627674594
validation_selected_rank,6,frozen_nn,fitting,55,64,65,1.646465,4,0.03822588839170486,0.2576038454788392
validation_selected_rank,6,frozen_nn,fitting,55,64,65,1.646465,5,0.01659347664367667,0.11182325834975235
validation_selected_rank,6,frozen_nn,fitting,55,64,65,1.646465,6,0.050056406634267615,0.3373295790461736
validation_selected_rank,6,frozen_nn,fitting,56,66,67,1.666667,1,0.023939702916445427,0.16085516360640723
validation_selected_rank,6,frozen_nn,fitting,56,66,67,1.666667,2,0.05280740342025658,0.35482242809954484
validation_selected_rank,6,frozen_nn,fitting,56,66,67,1.666667,3,0.043660583434489614,0.29336330179275266
validation_selected_rank,6,frozen_nn,fitting,56,66,67,1.666667,4,0.050248858035744526,0.337631102131277
validation_selected_rank,6,frozen_nn,fitting,56,66,67,1.666667,5,0.03020579521050731,0.20295816315707293
validation_selected_rank,6,frozen_nn,fitting,56,66,67,1.666667,6,0.050256755982711586,0.33768416985546623
validation_selected_rank,6,frozen_nn,fitting,57,67,68,1.676768,1,0.015330383678383797,0.10294743061058068
validation_selected_rank,6,frozen_nn,fitting,57,67,68,1.676768,2,0.03365351852753129,0.2259919475009622
validation_selected_rank,6,frozen_nn,fitting,57,67,68,1.676768,3,0.015804093524911786,0.10612851287036469
validation_selected_rank,6,frozen_nn,fitting,57,67,68,1.676768,4,0.030423642022327724,0.20430250421135737
validation_selected_rank,6,frozen_nn,fitting,57,67,68,1.676768,5,0.0045965738744881,0.030867164183079287
validation_selected_rank,6,frozen_nn,fitting,57,67,68,1.676768,6,0.047727344132441694,0.3205012706387686
validation_selected_rank,6,frozen_nn,fitting,58,68,69,1.686869,1,0.023516500356445036,0.15821932813846917
validation_selected_rank,6,frozen_nn,fitting,58,68,69,1.686869,2,0.054864822619012044,0.36913125854788625
validation_selected_rank,6,frozen_nn,fitting,58,68,69,1.686869,3,0.0005004224189267686,0.0033668487108168468
validation_selected_rank,6,frozen_nn,fitting,58,68,69,1.686869,4,0.006635714491428642,0.04464517562728263
validation_selected_rank,6,frozen_nn,fitting,58,68,69,1.686869,5,0.0030749343727309655,0.02068819948330629
validation_selected_rank,6,frozen_nn,fitting,58,68,69,1.686869,6,0.004466137323715445,0.03004823149796337
validation_selected_rank,6,frozen_nn,fitting,59,69,70,1.69697,1,0.010890880865625618,0.07310883117430705
validation_selected_rank,6,frozen_nn,fitting,59,69,70,1.69697,2,0.017612488664192405,0.11822996470137886
validation_selected_rank,6,frozen_nn,fitting,59,69,70,1.69697,3,0.010970759954683162,0.07364504738200588
validation_selected_rank,6,frozen_nn,fitting,59,69,70,1.69697,4,0.02379188228699594,0.1597112967169579
validation_selected_rank,6,frozen_nn,fitting,59,69,70,1.69697,5,0.002523904043595194,0.01694258498463084
validation_selected_rank,6,frozen_nn,fitting,59,69,70,1.69697,6,0.04765474880075417,0.31989909978032005
validation_selected_rank,6,frozen_nn,fitting,60,70,71,1.707071,1,0.018325125695417555,0.12259729134494635
validation_selected_rank,6,frozen_nn,fitting,60,70,71,1.707071,2,0.02761780586534579,0.18476643752728245
validation_selected_rank,6,frozen_nn,fitting,60,70,71,1.707071,3,0.011794806532545166,0.07890867199832145
validation_selected_rank,6,frozen_nn,fitting,60,70,71,1.707071,4,0.01857462860609166,0.12426649577714155
validation_selected_rank,6,frozen_nn,fitting,60,70,71,1.707071,5,0.042246577184175835,0.28263467424238875
validation_selected_rank,6,frozen_nn,fitting,60,70,71,1.707071,6,0.04363007873465857,0.2918904657430785
validation_selected_rank,6,frozen_nn,fitting,61,71,72,1.717172,1,0.013281801582628816,0.08896788874727345
validation_selected_rank,6,frozen_nn,fitting,61,71,72,1.717172,2,0.014665028387872425,0.09823340651273328
validation_selected_rank,6,frozen_nn,fitting,61,71,72,1.717172,3,0.037234758027592754,0.24941630012476437
validation_selected_rank,6,frozen_nn,fitting,61,71,72,1.717172,4,0.03309762570846557,0.2217038000086464
validation_selected_rank,6,frozen_nn,fitting,61,71,72,1.717172,5,0.02293485157701631,0.15362865578476398
validation_selected_rank,6,frozen_nn,fitting,61,71,72,1.717172,6,0.014914859312169342,0.09990689408444547
validation_selected_rank,6,frozen_nn,fitting,62,72,73,1.727273,1,0.005267995948164739,0.03523075659853048
validation_selected_rank,6,frozen_nn,fitting,62,72,73,1.727273,2,0.019120466563553373,0.12787187199442848
validation_selected_rank,6,frozen_nn,fitting,62,72,73,1.727273,3,0.007457716112748397,0.049874939869821125
validation_selected_rank,6,frozen_nn,fitting,62,72,73,1.727273,4,0.007560024663795052,0.05055914838010457
validation_selected_rank,6,frozen_nn,fitting,62,72,73,1.727273,5,0.022469811006263322,0.15027127016914874
validation_selected_rank,6,frozen_nn,fitting,62,72,73,1.727273,6,0.022808094999299148,0.15253361075123975
validation_selected_rank,6,frozen_nn,fitting,63,73,74,1.737374,1,0.04448517738763158,0.29599346610527594
validation_selected_rank,6,frozen_nn,fitting,63,73,74,1.737374,2,0.08577085888875602,0.5706982708439877
validation_selected_rank,6,frozen_nn,fitting,63,73,74,1.737374,3,0.044043352778021766,0.29305367345323224
validation_selected_rank,6,frozen_nn,fitting,63,73,74,1.737374,4,0.0002074884734089219,0.0013805774423701575
validation_selected_rank,6,frozen_nn,fitting,63,73,74,1.737374,5,0.03795755206803636,0.2525602472839265
validation_selected_rank,6,frozen_nn,fitting,63,73,74,1.737374,6,0.029543282419209296,0.19657375955120118
validation_selected_rank,6,frozen_nn,fitting,64,74,75,1.747475,1,0.00821423048263803,0.05482910784014833
validation_selected_rank,6,frozen_nn,fitting,64,74,75,1.747475,2,0.017267838939120317,0.11526097366764883
validation_selected_rank,6,frozen_nn,fitting,64,74,75,1.747475,3,0.00824380979880937,0.05502654660445184
validation_selected_rank,6,frozen_nn,fitting,64,74,75,1.747475,4,0.003827447773923104,0.025547803557804435
validation_selected_rank,6,frozen_nn,fitting,64,74,75,1.747475,5,0.0005577597730134221,0.0037229866885386226
validation_selected_rank,6,frozen_nn,fitting,64,74,75,1.747475,6,0.014414221605524725,0.09621338389658837
validation_selected_rank,6,frozen_nn,fitting,65,75,76,1.757576,1,0.04261627994074324,0.2830207353714724
validation_selected_rank,6,frozen_nn,fitting,65,75,76,1.757576,2,0.08349455206824152,0.5544991153315876
validation_selected_rank,6,frozen_nn,fitting,65,75,76,1.757576,3,0.019551075992272765,0.12984145759157206
validation_selected_rank,6,frozen_nn,fitting,65,75,76,1.757576,4,0.0450943103005987,0.2994776850558256
validation_selected_rank,6,frozen_nn,fitting,65,75,76,1.757576,5,0.04597480014743592,0.30532514251305765
validation_selected_rank,6,frozen_nn,fitting,65,75,76,1.757576,6,0.042078627976869794,0.2794501127267703
validation_selected_rank,6,frozen_nn,fitting,66,76,77,1.767677,1,0.01955969315821804,0.13042198652138248
validation_selected_rank,6,frozen_nn,fitting,66,76,77,1.767677,2,0.04350402138064369,0.2900802606787497
validation_selected_rank,6,frozen_nn,fitting,66,76,77,1.767677,3,0.008092629204260099,0.053960804418708624
validation_selected_rank,6,frozen_nn,fitting,66,76,77,1.767677,4,0.02324332784409159,0.15498407701352523
validation_selected_rank,6,frozen_nn,fitting,66,76,77,1.767677,5,0.006076980733275228,0.040520671407001205
validation_selected_rank,6,frozen_nn,fitting,66,76,77,1.767677,6,0.0386074420150788,0.25743038203030755
validation_selected_rank,6,frozen_nn,fitting,67,77,78,1.777778,1,0.024379251467541607,0.16183277908178034
validation_selected_rank,6,frozen_nn,fitting,67,77,78,1.777778,2,0.046225012621330164,0.3068479057103136
validation_selected_rank,6,frozen_nn,fitting,67,77,78,1.777778,3,0.01612790809335446,0.10705924220019881
validation_selected_rank,6,frozen_nn,fitting,67,77,78,1.777778,4,0.00690942357719204,0.04586569119396018
validation_selected_rank,6,frozen_nn,fitting,67,77,78,1.777778,5,0.04023855623385683,0.26710899595229476
validation_selected_rank,6,frozen_nn,fitting,67,77,78,1.777778,6,0.010626550606269365,0.07054048476243743
validation_selected_rank,6,frozen_nn,fitting,68,78,79,1.787879,1,0.027531179725947652,0.18334824559043025
validation_selected_rank,6,frozen_nn,fitting,68,78,79,1.787879,2,0.04978751123749103,0.3315678052511642
validation_selected_rank,6,frozen_nn,fitting,68,78,79,1.787879,3,0.06832349517347258,0.4550111218392852
validation_selected_rank,6,frozen_nn,fitting,68,78,79,1.787879,4,0.04859518999784972,0.3236273533836983
validation_selected_rank,6,frozen_nn,fitting,68,78,79,1.787879,5,0.03233494195196291,0.2153396598756443
validation_selected_rank,6,frozen_nn,fitting,68,78,79,1.787879,6,0.02870246924273747,0.19114863337328555
validation_selected_rank,6,frozen_nn,fitting,69,79,80,1.79798,1,0.014593822548594204,0.09678471964031674
validation_selected_rank,6,frozen_nn,fitting,69,79,80,1.79798,2,0.01843190767346181,0.12223850267276593
validation_selected_rank,6,frozen_nn,fitting,69,79,80,1.79798,3,0.006840445133698803,0.045365123652526644
validation_selected_rank,6,frozen_nn,fitting,69,79,80,1.79798,4,0.01034764606233639,0.06862451696570253
validation_selected_rank,6,frozen_nn,fitting,69,79,80,1.79798,5,0.06261570703148933,0.4152608838392842
validation_selected_rank,6,frozen_nn,fitting,69,79,80,1.79798,6,0.023658471197682437,0.15690053064313664
validation_selected_rank,6,frozen_nn,fitting,70,80,81,1.808081,1,0.044342123537115086,0.2931185871757478
validation_selected_rank,6,frozen_nn,fitting,70,80,81,1.808081,2,0.07575153562132586,0.5007469495485731
validation_selected_rank,6,frozen_nn,fitting,70,80,81,1.808081,3,0.012352771315191247,0.0816565961840612
validation_selected_rank,6,frozen_nn,fitting,70,80,81,1.808081,4,0.0004799692343814919,0.0031727822812087506
validation_selected_rank,6,frozen_nn,fitting,70,80,81,1.808081,5,0.03880806955281145,0.2565363498844812
validation_selected_rank,6,frozen_nn,fitting,70,80,81,1.808081,6,0.025388251839370567,0.16782616429701427
validation_selected_rank,6,frozen_nn,fitting,71,81,82,1.818182,1,0.0017072844024266232,0.011317947234039833
validation_selected_rank,6,frozen_nn,fitting,71,81,82,1.818182,2,0.006831043266583903,0.0452844219362348
