model,rank,case_set,case_identifier,evaluation_role,uncertainty_source,duration_scaling,size_ratio,source_simulation,truth_field_norm,projection_error_absolute,coefficient_error_absolute,coefficient_field_error_absolute,rom_error_absolute,projection_error_percent,coefficient_error_percent,rom_error_percent,pythagorean_residual,coefficient_field_equivalence_residual,field_uncertainty_absolute,field_uncertainty_percent,modal_uncertainty_norm_absolute,modal_uncertainty_norm_percent,rom_to_field_uncertainty_ratio,coefficient_to_modal_uncertainty_ratio,field_ratio_stable,modal_vector_ratio_stable,uncertainty_rule_frozen_before_evaluation,external_test_used_for_selection
validation_selected_rank,6,external,external_simulation_9,external,interpolated_external,empirical_primary,1.5625,9,14.61333144880617,0.06748118176351084,0.05161208902528091,0.05161208902528091,0.08495597463247966,0.46177821942869635,0.3531849613217206,0.5813593904312634,4.7620192294636765e-18,0.0,0.11883682141683403,0.8132082806247604,0.046296367385989516,0.3168091242450514,0.7148960534251135,1.1148194110991971,True,True,True,False
validation_selected_rank,6,external,external_simulation_9,external,interpolated_external,inverse_sqrt_sensitivity,1.5625,9,14.61333144880617,0.06748118176351084,0.05161208902528091,0.05161208902528091,0.08495597463247966,0.46177821942869635,0.3531849613217206,0.5813593904312634,4.7620192294636765e-18,0.0,0.108645070735535,0.743465452187569,0.042325872145353695,0.28963876097405217,0.7819588505702242,1.219398122454202,True,True,True,False
validation_selected_rank,6,external,external_simulation_5,external,interpolated_external,empirical_primary,1.625,5,14.753224726665227,0.07036753453914169,0.06917624154584798,0.06917624154584796,0.09867594596215762,0.4769637543171034,0.46888895700760036,0.6688432379384085,6.979551485375435e-19,1.3877787807814457e-17,0.12032182988169261,0.8155629166565931,0.0481813085805373,0.32658154046453036,0.8201001103389262,1.4357485004836819,True,True,True,False
validation_selected_rank,6,external,external_simulation_5,external,interpolated_external,inverse_sqrt_sensitivity,1.625,5,14.753224726665227,0.07036753453914169,0.06917624154584798,0.06917624154584796,0.09867594596215762,0.4769637543171034,0.46888895700760036,0.6688432379384085,6.979551485375435e-19,1.3877787807814457e-17,0.11000272106464902,0.7456181485924785,0.044049155947228906,0.29857306970735503,0.8970318643678404,1.5704328507161736,True,True,True,False
validation_selected_rank,6,external,external_simulation_3,external,interpolated_external,empirical_primary,1.75,3,15.005398606925535,0.06644917312701691,0.03585020664136334,0.03585020664136333,0.07550317824762637,0.4428351080013843,0.23891539025705835,0.5031734259480379,5.404070203482436e-19,6.938893903907228e-18,0.11992916861533337,0.7992401385457478,0.04272141329017369,0.28470695387229644,0.629564759927578,0.8391624686632081,True,True,True,False
validation_selected_rank,6,external,external_simulation_3,external,interpolated_external,inverse_sqrt_sensitivity,1.75,3,15.005398606925535,0.06644917312701691,0.03585020664136334,0.03585020664136333,0.07550317824762637,0.4428351080013843,0.23891539025705835,0.5031734259480379,5.404070203482436e-19,6.938893903907228e-18,0.10964373543586763,0.7306952538086064,0.039057515284361605,0.2602897550907788,0.6886228196027614,0.91788241981992,True,True,True,False
validation_selected_rank,6,external,external_simulation_7,external,interpolated_external,empirical_primary,1.875,7,15.146719417145961,0.06797508243084202,0.02842612659752985,0.028426126597529834,0.07367941710422585,0.44877759043912036,0.18767183714614608,0.4864381195364414,3.189079046412441e-19,1.734723475976807e-17,0.12230637844788281,0.8074776793543359,0.04906906550871499,0.32395837116497456,0.6024167998369939,0.5793084971728508,True,True,True,False
validation_selected_rank,6,external,external_simulation_7,external,interpolated_external,inverse_sqrt_sensitivity,1.875,7,15.146719417145961,0.06797508243084202,0.02842612659752985,0.028426126597529834,0.07367941710422585,0.44877759043912036,0.18767183714614608,0.4864381195364414,3.189079046412441e-19,1.734723475976807e-17,0.11181706965443126,0.7382263219839886,0.04486077656370026,0.29617487013668603,0.6589281701973663,0.6336521294312872,True,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,empirical_primary,1.0625,8,12.653523937964877,0.06295378331116498,0.17231949286136677,0.17231949286136664,0.1834589503218312,0.4975197709333936,1.3618300617770964,1.449864490091902,2.439454888092385e-18,1.3877787807814457e-16,0.14399942720593356,1.1380183726834094,0.08305124126226639,0.6563487109949222,1.2740255560840987,2.0748575246118404,True,True,True,False
paper_rank15,15,external,external_simulation_8,external,interpolated_external,inverse_sqrt_sensitivity,1.0625,8,12.653523937964877,0.06295378331116498,0.17231949286136677,0.17231949286136664,0.1834589503218312,0.4975197709333936,1.3618300617770964,1.449864490091902,2.439454888092385e-18,1.3877787807814457e-16,0.13164966689734248,1.0404189974489928,0.0759285537431476,0.6000585616733699,1.3935390392205738,2.269495260561555,True,True,True,False
paper_rank15,15,external,external_simulation_4,external,interpolated_external,empirical_primary,1.125,4,12.88270008203906,0.0636992961061472,0.1380655477905048,0.13806554779050484,0.15205162219165178,0.4944560977163178,1.071712815724046,1.1802775910590415,1.2197274440461925e-17,2.7755575615628914e-17,0.14272837207508773,1.1079072800435548,0.0844080185072943,0.6552044056740495,1.065321631438907,1.6356923220342339,True,True,True,False
paper_rank15,15,external,external_simulation_4,external,interpolated_external,inverse_sqrt_sensitivity,1.125,4,12.88270008203906,0.0636992961061472,0.1380655477905048,0.13806554779050484,0.15205162219165178,0.4944560977163178,1.071712815724046,1.1802775910590415,1.2197274440461925e-17,2.7755575615628914e-17,0.1304876207154177,1.0128903093641242,0.07716897029082159,0.5990123949125374,1.1652570669769764,1.7891329542196341,True,True,True,False
paper_rank15,15,external,external_simulation_2,external,interpolated_external,empirical_primary,1.25,2,13.40510556470158,0.054496497500184024,0.11318070432749751,0.11318070432749755,0.1256174353816234,0.4065353848736902,0.8443104291959158,0.9370865061473302,1.951563910473908e-18,4.163336342344337e-17,0.13966569212288535,1.0418843137696285,0.08381639279771523,0.6252572379468697,0.8994151210098071,1.350340912435243,True,True,True,False
paper_rank15,15,external,external_simulation_2,external,interpolated_external,inverse_sqrt_sensitivity,1.25,2,13.40510556470158,0.054496497500184024,0.11318070432749751,0.11318070432749755,0.1256174353816234,0.4065353848736902,0.8443104291959158,0.9370865061473302,1.951563910473908e-18,4.163336342344337e-17,0.1276876040532403,0.9525296420601731,0.07662808391991541,0.5716335731192824,0.9837872384953379,1.4770133681769144,True,True,True,False
paper_rank15,15,external,external_simulation_10,external,interpolated_external,empirical_primary,1.3125,10,13.789162595949454,0.05875512660344556,0.0784160553732494,0.07841605537324942,0.09798593083952171,0.4260964086441681,0.5686788797188018,0.7106010256801594,5.21772295508649e-19,1.3877787807814457e-17,0.13892127387058345,1.00746708078844,0.08597654339869239,0.6235080832533505,0.7053342379425892,0.9120633637202263,True,True,True,False
paper_rank15,15,external,external_simulation_10,external,interpolated_external,inverse_sqrt_sensitivity,1.3125,10,13.789162595949454,0.05875512660344556,0.0784160553732494,0.07841605537324942,0.09798593083952171,0.4260964086441681,0.5686788797188018,0.7106010256801594,5.21772295508649e-19,1.3877787807814457e-17,0.12700702902006542,0.921064119277073,0.07860297446347318,0.5700344304197463,0.7715000625992223,0.9976219845177661,True,True,True,False
paper_rank15,15,external,external_simulation_6,external,interpolated_external,empirical_primary,1.375,6,13.992508553246099,0.04622753907156138,0.13035262821935278,0.13035262821935278,0.13830687998904925,0.3303734916126754,0.9315886977900935,0.9884352006128571,1.3688052427629493e-18,0.0,0.1339806272141138,0.9575168505652395,0.07917196797908957,0.5658168274674565,1.0322901367525448,1.6464492616096236,True,True,True,False
paper_rank15,15,external,external_simulation_6,external,interpolated_external,inverse_sqrt_sensitivity,1.375,6,13.992508553246099,0.04622753907156138,0.13035262821935278,0.13035262821935278,0.13830687998904925,0.3303734916126754,0.9315886977900935,0.9884352006128571,1.3688052427629493e-18,0.0,0.12249010489611378,0.8753977489454349,0.07238197688903532,0.5172909247373199,1.1291269617766266,1.8008989781971412,True,True,True,False
paper_rank15,15,external,external_simulation_1,external,interpolated_external,empirical_primary,1.5,1,14.433726838114836,0.04191380417674614,0.15189658418065696,0.15189658418065694,0.15757328220963956,0.29038795487015345,1.0523725846019676,1.0917019836729842,3.279711571768651e-18,2.7755575615628914e-17,0.11847370808884902,0.820811626945842,0.07486911193077676,0.5187094973494405,1.3300274360575253,2.0288284482537877,True,True,True,False
paper_rank15,15,external,external_simulation_1,external,interpolated_external,inverse_sqrt_sensitivity,1.5,1,14.433726838114836,0.04191380417674614,0.15189658418065696,0.15189658418065694,0.15757328220963956,0.29038795487015345,1.0523725846019676,1.0917019836729842,3.279711571768651e-18,2.7755575615628914e-17,0.10831309893812745,0.7504167160217231,0.06844814481442929,0.4742236401043681,1.454794330089765,2.2191482996721956,True,True,True,False
paper_rank15,15,external,external_simulation_9,external,interpolated_external,empirical_primary,1.5625,9,14.61333144880617,0.0449899730043619,0.07424406911385344,0.07424406911385348,0.08681174730136589,0.3078693805171807,0.508057107812461,0.5940585663542035,1.6229151269392394e-18,4.163336342344337e-17,0.11883682141683403,0.8132082806247604,0.07636440585010411,0.5225667132619692,0.7305121953478,0.972233965384178,True,True,True,False
paper_rank15,15,external,external_simulation_9,external,interpolated_external,inverse_sqrt_sensitivity,1.5625,9,14.61333144880617,0.0449899730043619,0.07424406911385344,0.07424406911385348,0.08681174730136589,0.3078693805171807,0.508057107812461,0.5940585663542035,1.6229151269392394e-18,4.163336342344337e-17,0.108645070735535,0.743465452187569,0.06981519849104946,0.47775005128452747,0.7990399077808507,1.0634370555198203,True,True,True,False
paper_rank15,15,external,external_simulation_5,external,interpolated_external,empirical_primary,1.625,5,14.753224726665227,0.04762153333457892,0.09393373446693165,0.09393373446693162,0.10531551124141227,0.3227872835727023,0.6366996789329334,0.7138474007724103,1.8431436932253575e-18,2.7755575615628914e-17,0.12032182988169261,0.8155629166565931,0.07724999156851303,0.5236142809435425,0.8752818282847308,1.2159708054287852,True,True,True,False
paper_rank15,15,external,external_simulation_5,external,interpolated_external,inverse_sqrt_sensitivity,1.625,5,14.753224726665227,0.04762153333457892,0.09393373446693165,0.09393373446693162,0.10531551124141227,0.3227872835727023,0.6366996789329334,0.7138474007724103,1.8431436932253575e-18,2.7755575615628914e-17,0.11000272106464902,0.7456181485924785,0.07062483410627204,0.4787077768741876,0.9573900556470593,1.330038302470003,True,True,True,False
paper_rank15,15,external,external_simulation_3,external,interpolated_external,empirical_primary,1.75,3,15.005398606925535,0.04235124547063872,0.052994274906536736,0.052994274906536756,0.06783819842672681,0.28224005626276455,0.35316805834186876,0.45209194506447176,3.2526065174565133e-19,2.0816681711721685e-17,0.11992916861533337,0.7992401385457478,0.07223962985173428,0.48142426432039653,0.5656522029625198,0.7335900670491113,True,True,True,False
paper_rank15,15,external,external_simulation_3,external,interpolated_external,inverse_sqrt_sensitivity,1.75,3,15.005398606925535,0.04235124547063872,0.052994274906536736,0.052994274906536756,0.06783819842672681,0.28224005626276455,0.35316805834186876,0.45209194506447176,3.2526065174565133e-19,2.0816681711721685e-17,0.10964373543586763,0.7306952538086064,0.06604417386443784,0.44013608431538803,0.6187147688561419,0.8024065077309119,True,True,True,False
paper_rank15,15,external,external_simulation_7,external,interpolated_external,empirical_primary,1.875,7,15.146719417145961,0.038384390948218695,0.06187283227575551,0.061872832275755504,0.07281214762860251,0.2534171914795482,0.4084899876452189,0.4807123286787749,2.608861477543245e-19,6.938893903907228e-18,0.12230637844788281,0.8074776793543359,0.07534679508254284,0.49744629848527394,0.5953258411590465,0.8211740420806681,True,True,True,False
paper_rank15,15,external,external_simulation_7,external,interpolated_external,inverse_sqrt_sensitivity,1.875,7,15.146719417145961,0.038384390948218695,0.06187283227575551,0.061872832275755504,0.07281214762860251,0.2534171914795482,0.4084899876452189,0.4807123286787749,2.608861477543245e-19,6.938893903907228e-18,0.11181706965443126,0.7382263219839886,0.06888486063360087,0.45478402772565907,0.6511720245721624,0.8982065392402782,True,True,True,False
