model,rank,evaluation_role,uncertainty_source,duration_scaling,size_ratio,source_simulation,mode,window_count,sample_ddof,short_duration,target_duration,duration_exponent,duration_factor,mean_window_coefficient,canonical_coefficient,mean_vs_canonical_coefficient,short_modal_sd_absolute,target_modal_sd_absolute,short_modal_sd_percent,target_modal_sd_percent,naive_ten_window_mean_sd_absolute,truth_field_norm
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,6,10,1,34.372,343.72,-0.5,0.31622776601683794,0.0667437185907086,0.06697178584536209,-0.0002280672546534912,0.06966672952887266,0.02203055424461468,0.5281718310560611,0.16702259820788098,0.022030554244614677,13.190163774841318
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,1,10,1,34.372,343.72,-0.5,0.31622776601683794,-13.731422540119286,-13.731170635147192,-0.0002519049720941524,0.025893546210527047,0.008188258272408728,0.18815317356708178,0.05949925774609664,0.008188258272408728,13.76195028743179
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,2,10,1,34.372,343.72,-0.5,0.31622776601683794,-0.7215880260909799,-0.7214365069646518,-0.000151519126328159,0.04708320909472047,0.01488901802892712,0.3421259931284564,0.10818973850330381,0.01488901802892712,13.76195028743179
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,3,10,1,34.372,343.72,-0.5,0.31622776601683794,-0.560279409831607,-0.5609432742999403,0.0006638644683333306,0.08269415970771764,0.02615018938701116,0.6008898301517536,0.1900180486111262,0.02615018938701116,13.76195028743179
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,4,10,1,34.372,343.72,-0.5,0.31622776601683794,-0.03615181812293198,-0.035514082417548866,-0.0006377357053831134,0.08489312254223728,0.02684556249172536,0.6168683999662941,0.19507091604772242,0.02684556249172536,13.76195028743179
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,5,10,1,34.372,343.72,-0.5,0.31622776601683794,-0.0058709022018001615,-0.006360026776223366,0.0004891245744232048,0.07145625452161888,0.022596451735302114,0.5192305816340353,0.16419512687775442,0.02259645173530211,13.76195028743179
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,6,10,1,34.372,343.72,-0.5,0.31622776601683794,0.04084299310078867,0.039759100306471666,0.001083892794317004,0.11819193200741687,0.03737557061991944,0.8588312669270183,0.2715862929257416,0.03737557061991944,13.76195028743179
validation_selected_rank,6,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,1,10,1,34.372,343.72,-0.5,0.31622776601683794,-14.164092203761438,-14.163673146316135,-0.00041905744530268407,0.02924164829741067,0.00924702111574025,0.20636833832508855,0.06525939860514976,0.009247021115740248,14.169638877135696
validation_selected_rank,6,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,2,10,1,34.372,343.72,-0.5,0.31622776601683794,0.07889139720701452,0.0780898696810978,0.0008015275259167232,0.06754961859860287,0.021361064984725633,0.4767208196646547,0.15075235981626964,0.02136106498472563,14.169638877135696
validation_selected_rank,6,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,3,10,1,34.372,343.72,-0.5,0.31622776601683794,-0.38648464738393545,-0.3877450961985378,0.0012604488146023551,0.07287936104470005,0.02304647753190006,0.5143346395531582,0.16264689405097077,0.02304647753190006,14.169638877135696
