model,rank,evaluation_role,uncertainty_source,prediction_source,duration_scaling,size_ratio,source_simulation,quantity,mode,loo_eligible,exclusion_reason,observed_absolute,predicted_absolute,absolute_error,relative_error_percent
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,mode,2,True,,0.014541509022475557,0.015355567477106188,0.0008140584546306312,5.598170405646424
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,mode,3,True,,0.012417454055700076,0.023180843887972605,0.010763389832272529,86.67952209842669
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,mode,4,True,,0.01644731843252104,0.017532714453164983,0.0010853960206439438,6.599227862566376
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,mode,5,True,,0.019391816372629534,0.018630261812200778,0.0007615545604287566,3.9271956055836434
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,mode,6,True,,0.02267981363963416,0.02440050843220727,0.0017206947925731096,7.586900050916228
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,mode,7,True,,0.025381127891356374,0.026235359441073153,0.0008542315497167795,3.3656169787777275
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,mode,8,True,,0.01734782234413147,0.018481825631020802,0.0011340032868893332,6.53686246258425
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,mode,9,True,,0.031557117825243806,0.022466144015684184,0.009090973809559623,28.80799780228151
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,mode,10,True,,0.016475864668447807,0.017341848888695978,0.0008659842202481706,5.256077527187865
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,mode,11,True,,0.013686770437826599,0.011565337320872142,0.0021214331169544572,15.499880900255182
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,mode,12,True,,0.011831256643168152,0.013482098149711965,0.0016508415065438122,13.953222014646052
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,mode,13,True,,0.011886556245423079,0.01964612503969719,0.007759568794274111,65.28020928906079
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,mode,14,True,,0.011581733515762126,0.008911114452625695,0.002670619063136431,23.058888891735073
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,mode,15,True,,0.017167731787466993,0.016441341652692846,0.0007263901347741471,4.231136318802672
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,modal_vector_summary,0,True,,0.06848626253528121,0.07048097774846308,0.01678738034571539,24.512040406741782
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.505051,51,field,0,True,,0.10767734129906793,0.11488508166106408,0.0072077403619961455,6.693832030990661
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,mode,1,True,,0.0059840802107294965,0.007081653245027901,0.0010975730342984045,18.341549505477026
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,mode,2,True,,0.009350129423382926,0.012047299873453876,0.0026971704500709497,28.846343488313973
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,mode,3,True,,0.023315208913830064,0.017111059942039715,0.006204148971790349,26.609879391259433
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,mode,4,True,,0.01891523895700763,0.01607093328910003,0.002844305667907599,15.037112004624472
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,mode,5,True,,0.01827671678395027,0.016617260816790765,0.001659455967159506,9.079617454141216
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,mode,6,True,,0.025762948681231784,0.023211116522688646,0.0025518321585431374,9.905046934329135
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,mode,7,True,,0.026311004585901365,0.03027547080442001,0.003964466218518644,15.067711328069114
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,mode,8,True,,0.02448479708873193,0.014536028697646242,0.009948768391085688,40.63243144320023
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,mode,9,True,,0.022839008359870325,0.02247851901000563,0.0003604893498646948,1.5783931779546911
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,mode,10,True,,0.01950940863857355,0.014006639131766682,0.005502769506806868,28.205721704587805
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,mode,11,True,,0.010178777489582567,0.011638028642223582,0.0014592511526410144,14.336212321513852
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,mode,12,True,,0.014288224315247284,0.0113375002202156,0.002950724095031684,20.65144016449196
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,mode,13,True,,0.01785979952047497,0.015659269738014608,0.0022005297824603635,12.32113372794367
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,mode,14,True,,0.008191362528711261,0.011737028889136428,0.0035456663604251665,43.28542837650481
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,mode,15,True,,0.016184691566211228,0.020663369563498034,0.004478677997286806,27.672309842696908
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,modal_vector_summary,0,True,,0.07191783376383747,0.0668171973538177,0.01605430814027162,22.32312529461118
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,field,0,True,,0.10937885656265021,0.11019177054358677,0.0008129139809365526,0.7432094341477508
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,1,True,,0.0068236720059986255,0.005302594385913436,0.0015210776200851898,22.2911889485313
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,2,True,,0.009553090724432197,0.010908322549384475,0.0013552318249522785,14.186317957666303
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,3,True,,0.021804665828379352,0.019061919459680422,0.00274274636869893,12.578713153811202
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,4,True,,0.015694548145679024,0.02044006397898566,0.004745515833306638,30.236715254609987
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,5,True,,0.013842705260951998,0.01834388828365547,0.004501183022703472,32.51664279380831
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,6,True,,0.023742419405743127,0.021316504407217458,0.0024259149985256696,10.217640237367123
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,7,True,,0.03516981371748364,0.025546383521390287,0.009623430196093356,27.36275566711162
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,8,True,,0.011724235051161014,0.02515172124763501,0.013427486196473997,114.52761001362144
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,9,True,,0.013399920194767451,0.020309685149919064,0.006909764955151613,51.565717218598174
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,10,True,,0.011537413595085555,0.013329150840707075,0.0017917372456215195,15.529799905801445
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,11,True,,0.009589286846620566,0.010826588632776961,0.0012373017861563949,12.902959374840705
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,12,True,,0.010843743797263048,0.012137871490610052,0.001294127693347004,11.93432561246643
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,13,True,,0.019431983230606138,0.01680446410952529,0.0026275191210808485,13.5216209786678
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,14,True,,0.011892324262510731,0.008824615278530588,0.0030677089839801427,25.795705837342194
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,15,True,,0.02415900733952907,0.020454199726904244,0.003704807612624827,15.33509866758062
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,modal_vector_summary,0,True,,0.0679277612451972,0.06810074185588394,0.02043153361719312,30.078326213993577
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,field,0,True,,0.1127061997881056,0.10743960795571803,0.0052665918323875766,4.6728501557936335
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,1,True,,0.004621108561097375,0.008176106583507672,0.003554998022410297,76.92955002914044
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,2,True,,0.012466515675386024,0.012476951971904604,1.0436296518579607e-05,0.08371462235582877
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,3,True,,0.01480863000553078,0.02254661088548262,0.007737980879951839,52.25318531870828
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,4,True,,0.021964889000963692,0.019915741245633757,0.002049147755329935,9.329196952645791
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,5,True,,0.018411059783360665,0.01691213467524511,0.0014989251081155563,8.141438492694688
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,6,True,,0.016870060133203132,0.022659162510213486,0.005789102377010354,34.3158372365041
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,7,True,,0.02478176245687921,0.028946900368637084,0.004165137911757873,16.807270745998398
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,8,True,,0.025818645406538096,0.01828631047926415,0.007532334927273947,29.174012844866454
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,9,True,,0.017780361939967803,0.015418896385231926,0.002361465554735877,13.28131318534989
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,10,True,,0.007148893042840597,0.010120168129041249,0.0029712750862006514,41.56272961974574
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,11,True,,0.011474399775971353,0.010567369340364919,0.0009070304356064342,7.904818145746108
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,12,True,,0.009987518665972821,0.008784314990628539,0.0012032036753442821,12.047073107793643
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,13,True,,0.015749128698575605,0.015259267619556306,0.0004898610790192992,3.1104011427857823
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,14,True,,0.009457868028349916,0.010269116569606985,0.0008112485412570692,8.57749906030995
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,15,True,,0.024723707887597257,0.026333808413018828,0.0016101005254215706,6.512374813444886
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,modal_vector_summary,0,True,,0.06580450711857799,0.06826450556665649,0.014377910517286287,21.849431212025753
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,field,0,True,,0.10550035934878584,0.11387061700604376,0.00837025765725792,7.933866490052151
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,1,False,endpoint_requires_extrapolation,0.009528541161016719,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,2,False,endpoint_requires_extrapolation,0.01540081321937701,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,3,False,endpoint_requires_extrapolation,0.023288555942585883,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,4,False,endpoint_requires_extrapolation,0.024136934345588487,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,5,False,endpoint_requires_extrapolation,0.01998156408953822,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,6,False,endpoint_requires_extrapolation,0.02157590561468384,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,7,False,endpoint_requires_extrapolation,0.022723987019790528,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,8,False,endpoint_requires_extrapolation,0.024848385907367283,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,9,False,endpoint_requires_extrapolation,0.0174378725756964,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,10,False,endpoint_requires_extrapolation,0.008702922662996944,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,11,False,endpoint_requires_extrapolation,0.011545451834109271,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,12,False,endpoint_requires_extrapolation,0.0067248861839940294,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,13,False,endpoint_requires_extrapolation,0.011086552008506473,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,14,False,endpoint_requires_extrapolation,0.008645908876703239,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,15,False,endpoint_requires_extrapolation,0.028508609486508588,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,modal_vector_summary,0,False,endpoint_requires_extrapolation,0.07085391352978479,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,field,0,False,endpoint_requires_extrapolation,0.11503503422398191,,,
